id,model,quadrant,en_correct,ar_correct,ground_truth,prediction_english,prediction_arabic,input_english,input_arabic,Level
4472,Fanar-1-9B,both_correct,1,1,A,A,A,"The scale that allows ranking attributes without considering whether the differences between any two ranks are equal is

A) Ordinal
B) Interval
C) Relative
D) Nominal","نقول عن فضاء عينة أنه افضاء منفصل:

A) عندما يحوي عدد لا نهاية قابلة للعد
B) عندما يكون عدد لا نهاية غير قابل للعد
C) عندما يكون عدد منتهي من النقاط
D) A+C",
73,Fanar-1-9B,both_correct,1,1,C,C,C,"Phrenic nerve plexus branches

A) Brachial
B) Lumbar
C) Cervical
D) Sacral","العصب الحجابي فرع الضفيرة :

A) العضدية
B) القطنية
C) الرقبية
D) العجزية",
4693,Fanar-1-9B,both_correct,1,1,A,A,A,"We toss a coin until it lands on heads H for the first time. The random variable that represents the number of tosses is

A) Discrete (value of natural numbers)
B) Continuous (value of natural numbers)
C) Discrete (value of real numbers)
D) Continuous (value of real numbers)","ان معدل اطوال الأبناء تنحدر من معامل المجتمع فتسمى الظاهرة:

A) الانحدار نحو المعدل
B) ارتباط
C) تحديد
D) كل ما سبق صحيح",
4670,Fanar-1-9B,both_correct,1,1,C,C,C,"Maternal mortality rate

A) Expresses the mortality rate in a specific age group
B) The number of deaths per 1,000 population in a given year
C) The number of deaths among pregnant women that occurred during pregnancy, childbirth, or the postpartum period / the number of live births during the same year (out of 100,000)
D) The estimated average number of years an individual is expected to live at birth or after a given age","العلاقة بين متغيرين في مخطط الانتشار يمكن أن تكون:

A) خطية
B) تابع من الدرجة الثانية
C) A, B
D) غير ذلك",
3803,Fanar-1-9B,both_correct,1,1,D,D,D,"Regarding heme

A) It consists of 4 beta-hydroxy rings
B) Each heme molecule is bonded to an O2 molecule
C) The bond between heme and O2 is weak and reversible
D) All of the above are true","أي من المركبات التالية يسبب سمية كلوية عند الاستخدام أكثر من 5 أيام:

A) ديكلوفيناك
B) كيتورولاك
C) نابروكسين
D) اندومتاسین
E) تینوکسیکام",
2987,Fanar-1-9B,both_correct,1,1,A,A,A,"The equation that expresses the decrease in energy in fluids is

A) Bernoulli's equation
B) Continuity equation
C) Einstein's equation
D) Compton's equation","يمكن تفسير ثنائية الإصدار في طيف بخار الصوديوم بالاعتماد على :

A) النظرية الذرية
B) العدد الكمومي المداري الثانوي
C) العدد الكمومي المداري المغنطيسي
D) العدد الكمومي السيني",
2604,Fanar-1-9B,both_correct,1,1,D,D,D,"Which of the following methods allows visualization of the parenchyma of the liver and spleen, the liver and pancreas, or the kidneys?

A) Computed Tomography
B) X-ray
C) Computed Tomography
D) Ultrasound","تتكون شبكات الانعراج :

A) من عدد كبير من الشقوق المتعامدة وغير متساوية الأبعاد
B) من عدد كبير من الشقوق المتوازية وغير متساوية الابعاد
C) من عدد كبير من الشقوق المتعامدة و متساوية الابعاد
D) من عدد كبير من الشقوق المتوازية و متساوية الابعاد",
4473,Fanar-1-9B,access_gap,1,0,B,B,A,"If the correlation coefficient is -0.92, this means

A) A strong positive correlation
B) A strong negative correlation
C) A weak positive correlation
D) A weak negative correlation","تأتي أهمية التركيب العمري والنوعي للسكان من أنه:

A) يحدد الفئات المنتجة التي يقع عليها عبء الإعالة
B) تبين الحالة المهنية للسكان
C) تبين توزع السكان حسب مكان الإقامة (ريف وحضر)
D) تبين طبيعة النمو السكاني والخصوبة",
3511,Fanar-1-9B,access_gap,1,0,A,A,C,"The following nerves pass through the superior diaphragmatic fissure

A) Sympathetic nerves
B) Fourth cranial nerve
C) Trigeminal nerve (sensory nerve)
D) Sixth cranial nerve
E) Trochlear nerve","ينجم قصور البصر أساساً عن:

A) نقص تقلص العضلة الهدبية نتيجة تصلبها مع العمر
B) تنكس ألياف النطيقة مع العمر وفشلها في نقل عمل العضلة الهدبية إلى العدسة
C) زيادة سماكة عدسة العين مع العمر
D) زيادة تصلب عدسة العين مع العمر ومقاومتها لتغيير شكلها
E) لا شيء مما ذكر",
1747,Fanar-1-9B,access_gap,1,0,A,A,C,"Efficiency

A) is the cell's ability to respond to a signal
B) its receptors are non-specific
C) it is related to the role of cytoplasmic determinants
D) all of the above are true","من الأصناف الرئيسية للسكاكر ما عدا

A) سكاكر أحادية
B) سكاكر ثلاثية
C) قليلات سكاكر
D) عديدات سكاكر",
2440,Fanar-1-9B,access_gap,1,0,D,D,C,"The spin points

A) Upwards
B) Downwards
C) Horizontally
D) All of the above","الطريقة التي تبلغ مقدرة فاصلة من مرتبة أصغر من البعد الخلوي

A) الإيكو عربي
B) الأشعة السينية
C) التصوير المقطعي بالترابط الضوئي
D) التصوير الضوصوتي",
1739,Fanar-1-9B,access_gap,1,0,D,D,B,"Phospholipids consist of two fatty acids and phosphates, and

A) Cholesterol.
B) Choline.
C) Sphingomyelin.
D) Glycerol.","ال MyoD تحول الخلايا غير العضلية لأرومات عضلية تعمل بألية

A) المحددات السيتوبلاسمية
B) التحريض
C) التثبيط الجانبي
D) الضبط التوالفي",
2360,Fanar-1-9B,access_gap,1,0,B,B,D,"A lens whose thickness is small compared to its radii of curvature is

A) an objective lens
B) a thin lens
C) a projecting lens
D) a piezoelectric lens","يمثل الاضطراب الحالة

A) المتقدمة للجريان المستقر
B) الحدية للجريان المستقر
C) الحدية للجريان غير المستقر
D) المتقدمة للجريان غير المستقر",
494,Fanar-1-9B,access_gap,1,0,B,B,C,"The most abundant protein in the body is collagen, which makes up

A) 10% of body dry weight.
B) 30% of body dry weight.
C) 50% of body dry weight.
D) 70% of body dry weight.
E) 80% of body dry weight.","لا نجد غدد عرقية في :

A) الشقة
B) حشفة القضيب
C) الابط
D) A+B",
4043,Fanar-1-9B,access_gap,1,0,B,B,D,"Attractive forces occur between the actin and myosin filaments, causing them to slide past each other, due to the presence of

A) Potassium
B) Calcium
C) Sodium
D) Sodium and Calcium ions","كل مما يلي يزيد هرمون البرولكتين عدا:

A) الحمل
B) الإرضاع
C) الدوبامين
D) العامل المطلق للدوبامين",
3938,Fanar-1-9B,access_gap,1,0,C,C,D,"All of the following accelerate blood flow EXCEPT

A) Polycythemia (high red blood cell count).
B) Vasodilation (widening of blood vessels).
C) Decreased blood pressure.
D) Elevated blood plasma protein levels.","ليس من أجهزة التماس:

A) جهاز التنفس.
B) جهاز الهضم.
C) الدم.
D) الجلد وأعضاء الحس.",
2433,Fanar-1-9B,access_gap,1,0,C,C,A,"Electromagnetic radiation is characterized by the following nature

A) Wave-like.
B) Particle-like.
C) Dual.
D) All of the above are incorrect.","زمن الطيران هو:

A) الزمن الذي تستغرقه الموجة من المنبع حتى الوصول إلى السطح ثم الارتداد عنه حتى الوصول إلى الكاشف
B) الزمن الذي تستغرقه الجسيمات من المنبع حتى الوصول إلى السطح ثم الارتداد عنه حتى الوصول إلى الكاشف
C) الزمن الذي تستغرقه الموجة من المنبع حتى الوصول إلى الكاشف
D) كل ماسبق خاطئ",
4951,Fanar-1-9B,access_gap,1,0,E,E,C,"9. A 20-year-old patient from Raqqa presented with nonspecific abdominal pain, moderate to heavy vomiting, mild fever, night sweats, weight loss, anorexia, and fatigue for several weeks. The following are considered in the differential diagnosis except

A) 1. Tuberculous peritonitis.
B) 2. Peritoneal carcinoma.
C) 3. Lymphoma.
D) 4. Cirrhosis.

E) 5. Hepatitis A.","17. طفل عمره 7 سنوات يعاني من فقر دم منجلي، بدأ يشكو منذ ساعتين من ألم بطني حاد في الربع العلوي الأيسر من البطن. بالفحص الضغط 60/100 ملم زئبقي النبض 110 ن/د.

A) 1. نوبة ألمية بسبب انسداد الأوعية الدموية.
B) 2. نوبة تراص حادة.
C) 3. تمزق طحال عفوي.
D) 4. خراج طحال.
E) 5. احتشاء طحال.",
4163,Fanar-1-9B,access_gap,1,0,D,D,B,"Regarding diabetes (incorrect)

A) It causes glomerulonephritis.
B) It causes renal artery atherosclerosis.
C) It causes papillary necrosis.
D) It is treated by administering hypoglycemic agents.","لا يعمل الجهاز الودي:

A) في حالات الكروب والخوف ونقص السكر
B) علي خفض معدلات الاستقلاب
C) علي تعزيز فعاليات اجهزة الامداد
D) زيادة جريان الدم محو العضلات الهيكلية اثناء التمرين",
3285,Fanar-1-9B,access_gap,1,0,B,B,C,"The most appropriate diagnosis for chorioretinitis following ingestion of raw meat infected with

A) Contaminated with Toxoplasma gondii
B) Toxoplasma gondii
C) Trichinella spiralis
D) Bowmaniasis
E) Trypanosoma cruzi","من افضل وسائل الوقاية المتبعة لمنع انتشار المتورقة الكبدية

A) عدم اطعام الحيوانات النباتات الملوثة
B) غسل النباتات المائية أو عليها قبل تناولها
C) القضاء على العائل المتوسط
D) ارتداء احذية واقية اثناء العمل بالارض
E) عدم تلويث المياه بالمخلفات البشرية او الحيوانية",
4159,Fanar-1-9B,access_gap,1,0,D,D,A,"Regarding hormones with localized action

A) They act in an area close to their secretion site.
B) They are produced, released, and their effects wear off quickly.
C) Acetylcholine is an example.
D) All of the above are correct.","المسؤول عن زوال الاستقطاب:

A) دخول شوارد الصوديوم
B) خروج شوارد الصوديوم
C) دخول شوارد البوتاسيوم
D) خروج شوارد البوتاسيوم",
3114,Fanar-1-9B,access_gap,1,0,A,A,D,"All of the following are intestinal enzymes except

A) Pepsin.
B) Sucrase.
C) Lactase.
D) Enterokinase.","كل مما يلي من العوامل المحرضة لإفراز المفرزات المعدية ما عدا:

A) السكرتين.
B) هبوط مستوى سكر الدم.
C) الهيستامين.
D) التنبيه اللاودي.",
2947,Fanar-1-9B,access_gap,1,0,B,B,A,"The science that calculates the distance between atoms when the wavelength of X-rays is known and the angle is measured is

A) Refractology
B) Crystallography
C) Topography
D) All of the above are incorrect","فوتونات الضوء المرئي تسبب تغيرا في:

A) روابط جزئ الرودسن في شبكية عين الإنسان
B) روابط جزئ الماء وتوليد عزم ثنائئ قطب
C) روابط جزئ النسيج الشحمي وتوليد إشعاع كهرطيسي
D) كل ماسبق صحيح",
2223,Fanar-1-9B,access_gap,1,0,C,C,D,"All of the following are true about messenger RNA EXCEPT

A) It is complementary and opposite in polarity to the DNA strand.
B) It is synthesized in the 5' to 3' direction.
C) It is identical to the DNA strand.
D) In eukaryotes, it undergoes three modifications to reach its molecule form.","ترتبط وخامة المرض المتعلق باعتلالات المتقدرات ب :

A) نوع الجين الطافرة في النواة.
B) عدد الجينات النووية الطافرة.
C) عدد الجينات في المتقدرات.
D) توزع المتقدرات الطافرة بين الأنسجة.",
173,Fanar-1-9B,access_gap,1,0,A,A,D,"Which of the following activities is the medulla oblongata involved in?

A) Cough reflex
B) Balance
C) Pupil reflex
D) Taste","يؤدي تفعيل الجملة الودية لما يلي عدا:

A) نقص المفرزات
B) توسع الأوعية المحيطة وارتفاع الضغط
C) تثبيط حركية السبيل الهضمي
D) تسرع تنفس",
3805,Fanar-1-9B,access_gap,1,0,B,B,D,"- As the molecular weight of a gas increases

A) The rate of diffusion increases.
B) The rate of diffusion decreases.
C) The rate of diffusion is unaffected.
D) The speed at which the molecules move increases.","فيما يخص الهيم:

A) يتألف من 4 حلقات ببرولية
B) كل جزيئة هيم ترتبط بحزينة O2
C) ارتباط الهيم بال O2 ضعیف و عکوس
D) كل ما سبق صحيح",
3726,Fanar-1-9B,access_gap,1,0,B,B,C,"Causes of sterile pyuria include

A) Diabetes mellitus
B) Renal tuberculosis
C) Typhoid fever
D) Urine contamination","في اسباب فرط الغلوبيولين الكلي ماعدا

A) سرطان الدم اللمفاوية
B) امراض الكبد والتهاب الكبد الوبائي
C) حالات الاصابة بالبلهارسيا والملاريا والليشمانيا
D) امراض الجهاز المناعي والامراض المعدية الحادة والمزمنة",
1490,Fanar-1-9B,access_gap,1,0,C,C,A,"Heritability

A) Focuses on genetic differences as the cause of diversity
B) Is influenced by genetics
C) Both A and B are involved
D) Is controlled by environmental factors","ترتيب الاحماض الامينية الى جزيئات الرنا الناقل النوعية بتواسط مجموعه من الانزيمات المسماة:

A) Aminoacyl-tRNA synthetases
B) ببتيديل ترانسفيراز
C) A و B معا
D) RNA بوليمراز",
518,Fanar-1-9B,access_gap,1,0,B,B,D,"Which of the following elements does not participate in the formation of the medial cranial fossa?

A) The body of the sphenoid bone.
B) The process of the cock's comb.
C) The anterior surface of the petrous part of the temporal bone.
D) The squamous part of the temporal bone.","تدخل الياف الكولاجين في بناء

A) Tendons
B) محافظ الأعضاء
C) السحايا.
D) كل ما سبق صح
E) كل ما سبق خطأ .",
1254,Fanar-1-9B,access_gap,1,0,B,B,A,"A patient undergoing emergency surgery and suffering from renal failure should preferably use the following muscle relaxant

A) Pancuronium
B) Atracurium
C) Pepcuronium
D) Mevacorium
E) Doxacorium","كل ما يلي صحيح بالنسبة لخطورة التخدير للمرضي الذين في سوابقهم احتشاء عضلة قلبية ماعدا

A) حدوث احتشاء جديد بنسبة 40% خلال الأشهر الثلاثة الأولي التالية للاحتشاء
B) حدوث احتشاء جديد بنسبة 15% بين الشهرين 3-6
C) حدوث احتشاء بنسبة 5% بعد 6 أشهر
D) تبلغ نسبة الوفيات الناجمة عن الاحتشاء التالي للعمل الجراحي 40-60%
E) تقع هذه الحوادث معظمها في الساعات الأولي بعد العمل الجراحي",
1592,Fanar-1-9B,access_gap,1,0,D,D,B,"Albinism

A) It is caused by a deficiency of the enzyme tyrosinase.
B) The patient may experience photophobia.
C) The patient's hair is white.
D) All of the above are true.","عند كتابة شجرة المورثات: (الخطأ)

A) المربع يرمز للذكر.
B) الدائرة ترمز للأنثى.
C) الخط يرمز إلى التزاوج.
D) المعين يرمز الي جنس غير محدد.",
1808,Fanar-1-9B,access_gap,1,0,D,D,C,"Constantly Renewing Cells

A) Skin Cells
B) Intestinal Cells
C) Blood
D) All of the above","يكون العدد الصبغي عند الخلية البشرية تدخل طور الانقسام

A) 1n .
B) 3n .
C) 2n .
D) 4n.",
4391,Fanar-1-9B,access_gap,1,0,C,C,D,"Which of the following statements is true?

A) The respiratory muscles possess intrinsic rhythmic activity.
B) The intercostal muscles are the principal muscles of respiration.
C) Respiratory rhythm is caused by neurons located in the ventral part of the medulla oblongata.
D) The pectoral respiratory center is primarily responsible for inspiration.","لا يمتص بطريقة الانتشار التسهيلي المرتبط بالصوديوم :

A) الغلوكوز
B) الغالاكتوز
C) الفركتوز
D) كل من a و b",
1851,Fanar-1-9B,access_gap,1,0,D,D,C,"Tandem repeat patterns

A) differ from each other in the length of the repeat unit.
B) differ from each other in the number of times they are repeated.
C) Centrosome and terminal chromosome sequences belong to this pattern.
D) All of the above are correct.","أكبر مستوى من المستويات التراتبية للحياة :

A) الجمهرة .
B) المنظومة البيئية .
C) الكرة الحيوية .
D) المجتمع .",
720,Fanar-1-9B,access_gap,1,0,A,A,B,"The spinal nerve exits through

A) the intervertebral foramen
B) the vertebral foramen
C) the foramen magnum
D) the spinal foramen","عدد فقرات الجزء الصدري من العمود الفقري:

A) 10
B) 12
C) 14
D) 8",
4644,Fanar-1-9B,access_gap,1,0,B,B,A,"The difference in population between two successive censuses separated by a certain period, such as ten years, is

A) Relative change
B) Absolute change
C) Maximum change
D) Volumetric change","أعلى مستويات القياس:

A) المقياس الاسمي
B) المقياس الفتروي
C) المقياس الرتبي
D) المقياس النسبي",
3235,Fanar-1-9B,access_gap,1,0,A,A,D,"All of the following are about the small intestine except

A) The duodenum is completely covered by the peritoneum.
B) It is the longest part of the digestive tract.
C) It consists of the duodenum, jejunum, and ileum.
D) It extends from the pylorus to the beginning of the large intestine at the ileocecal valve.","كل ما يلي عن الأمعاء الدقيقة ما عدا:

A) تمتد من البواب إلى بداية الأمعاء الغليظة عند الدسام اللفائفي الأعوري.
B) تتضمن الاثني عشر والصائم واللفائفي.
C) نسيج لمفاوي.
D) أنبوب مخاطي عضلي يصل طوله لعدة أمتار.",
422,Fanar-1-9B,access_gap,1,0,C,C,B,"The nail bed contains

A) The cuticle and adductor layers
B) The basal, cuticle, and adductor layers
C) The basal and cuticle layers only
D) All of the above are incorrect","تحوي الخاصرة اليسرى:

A) الكولون النازل
B) الطحال
C) الفص الكبدي الأيسر
D) المعدة",
1331,Fanar-1-9B,access_gap,1,0,C,C,D,"A hormone that contributes to regulating the integrity of energy metabolism

A) Insulin
B) Glucagon
C) Both A and B
D) All of the above are incorrect","من أسباب الاعتلال المعوى المضبع للبروتين Protien-Losing Enteropathy :

A) تشمع الكبد
B) متلازمه النفروز
C) الداء الزلافى
D) كل ما سبق صحيح",
3044,Fanar-1-9B,access_gap,1,0,C,C,A,"Which of the following enthalpy changes requires knowing the amounts of reactants according to the reaction equation?

A) Change in combustion enthalpy
B) Change in formation enthalpy
C) Change in reaction enthalpy
D) Change in activation enthalpy","ان حلمهة هالوجين الالكان بالماء......... من OH

A) أبطأ
B) اسرع
C) أسرع بضعف
D) لا تختلف السرعة",
3034,Fanar-1-9B,access_gap,1,0,B,B,C,"The following lasers are used as an alternative in the Chinese method of acupuncture

A) Carbon dioxide laser.
B) Helium-neon laser.
C) Excimer laser.
D) Argon laser.","علل ان تكبير المجاهر هو الالكترونية اعلى بكثير منه في حالة المجاهر الضوئية :

A) لان المصاحب للإلكترونات اكبر بكثير من الضوء المرئي
B) لان تواتر الإلكترونات اصغر من تواتر الضوء المرئي
C) لان المصاحب للالكترونات اقصر بكثير من الضوء المرئي
D) لان تواتر الإلكترونات اصغر من تواتر الضوء المرئي",
4212,Fanar-1-9B,access_gap,1,0,D,D,B,"Injection of fluoridzine leads to

A) Blocking the energy sources necessary for glucose reabsorption
B) Severely reducing the maximal capacity for glucose uptake
C) The development of glycosuria
D) All of the above are true","كمية الهواء الموجودة في الرئتين في نهاية شهيق سوي هو:

A) السعة الشهيقية
B) السعة الحيوية
C) السعة الوظيفية المدخرة + الحجم الجاري
D) الحجم المدخر الشهيقي",
3569,Fanar-1-9B,access_gap,1,0,B,B,D,"All of the following are true about the optic nerve EXCEPT

A) It is the second cranial nerve
B) It is formed from the axons of Müller's cells in the retina
C) It takes the shape of a letter in the orbit
D) It is compressed when passing through the perforated lamina
E) It is susceptible to infection from the cribriform cells in sinusitis","التبدلات العينية في الجحوظ الغدي: (الصحيحة)

A) ضخامة في العضلات الخارجية للمقلة
B) ارتشاح في النسيج الشحمي والضام
C) يرتفع الضغط داخل الحجاج
D) كل ما سبق صحيح
E) كل ما سبق خاطئ",
3904,Fanar-1-9B,access_gap,1,0,D,D,B,"Soft tissues and muscles contain

A) 10% water
B) 20% water
C) 45% water
D) 65% water","الخاطئ فيما يخص امتصاص الفيتامينات :

A) يرتبط امتصاص الفيتامينات الذوابة بالدسم بوجود الاملاح الصفراوية
B) فيتامين ي وفيتامين د من الفيتامينات المنحلة بالماء والدسم
C) فيتامين ب وفيتامين ث من الفيتامينات المنحلة بالماء
D) فيتامين ا وفيتامين ك من الفيتامينات المنحلة بالدسم",
2383,Fanar-1-9B,access_gap,1,0,D,D,C,"Explain why individuals cannot directly perceive ultraviolet radiation

A) Because the lens of the human eye blocks most of the radiation in the range of 300-400 nm
B) Because the cornea of the human eye blocks most of the radiation in the range of 300-400 nm
C) Because the cornea of the human eye blocks most wavelengths shorter than 300 nm
D) A, C","عند مرور حزمة من الالكترونات وحزمة البروتونات بجوار صفيحة مشحونة سلبا فإن حزمة الإلكترونات تنحرف مبتعدة عن الصفيحة وحزمة البروتونات تنحرف مقتربة من الصفيحة:

A) شدة انحراف حزمة الإلكترونات مشابهة لشدة انحراف البروتونات
B) شدة انحراف حزمة البروتونات أكبر بقليل من شدة انحراف البروتونات
C) شدة انحراف حزمة الإلكترونات أكبر بكثير من شدة انحراف البروتونات
D) تتعلق شدة الانحراف بعدد البروتونات وعدد الإلكترونات في كل حزمة",
4006,Fanar-1-9B,access_gap,1,0,C,C,D,"Ventricular systole corresponds to

A) Closure of the mitral and tricuspid valves.
B) Closure of the aortic and pulmonary valves.
C) Opening of the aortic and pulmonary valves.
D) All of the above are false.","يزداد معامل انتشار الغاز بزيادة كل مما يلي عدا :

A) قابلية الغاز للذوبان
B) السرعة التي تتحرك بها الجزيئات
C) الوزن الجزيئي للغشاء
D) مساحة الغشاء",
1054,Fanar-1-9B,access_gap,1,0,C,C,D,"Some cells secrete alkaline phosphatase

A) Adipose tissue
B) Cartilage
C) Bone
D) Fibrous connective tissue
E) Cartilage + bone","كل ما يلي صحيح عن الجريبات ما عدا:

A) من بطبقة unilaminar primary follicle يحاط ظهارة بسيطة مكعبة.
B) بطبقة multilaminar primary follicle يحاط الخلايا الحبيبية.
C) تنشأ الخلايا الحبيبية من استمرار انقسام الخاليا الجريبية خيطيا.
D) الخلايا الجريبية تفرز proteases عند اللقاح.",
4816,Fanar-1-9B,access_gap,1,0,D,D,A,"The main uses of medical records are

A) Documenting, monitoring, and treating a patient's illness
B) Ensuring the continuity of medical care for patients
C) Collecting health statistics
D) All of the above are true","من أسباب تفضيل أسلوب العينة على أسلوب الحصر الشامل

A) صعوبة حصر افراد المجتمع
B) العينات تزيد التكلفة والجهد والزمن
C) واسعة الإمكانات لإجراء الحصر الشامل .
D) طريقة الحصر الشامل سهلة على الرغم من وقتها",
1615,Fanar-1-9B,access_gap,1,0,B,B,C,"Okazaki fragments are linked by

A) DNA polymerase
B) ligase enzyme
C) primase enzyme
D) All of the above are incorrect","سبب هذا المرض هو طفرة نقطية أدت إلى:

A) استبدال الحمض الأميني اسباراتيك بالحمض الأميني فالين
B) عدم اصطناع السلسلة بيتا
C) استبدال الحمض الأميني غلوتاميك بالحمض الأميني فالين
D) استبدال الحمض الأميني سيرين بالحمض الأميني غليسين",
465,Fanar-1-9B,access_gap,1,0,A,A,B,"The deep opening located anteriorly, laterally, and inferiorly to the nasal cavity is

A) Aperture piriform
B) Cgoana
C) Nartina
D) Nasal septum","فروع الأبهر النازل الصدري ماعدا: -

A) الشرايين الوربية الخلفية
B) الشريان تحت الضلعي
C) الجذع الزلاقي
D) الفروع القصبية والتامورية والنخاعية",
3932,Fanar-1-9B,access_gap,1,0,D,D,C,"Inhibitors of red blood cell formation

A) Progesterone
B) Testosterone
C) Estrogen
D) Both A and C","كل ما يلي افرازة منفعل عدا:

A) NH3
B) عقار الكينيدين
C) حمض الصفصاف
D) البار امينو هيبوربك اسيد",
500,Fanar-1-9B,access_gap,1,0,B,B,A,"The largest organ in the body by weight and surface area is

A) Liver
B) Skin
C) Small intestine
D) Colon","كل ما يلي من صفات الحالب

A) نهايته العلوية تشكل الحويضة
B) عضو داخل البريتوان
C) فيه ثلاثة تضيقات
D) طوله 25 سم",
2451,Fanar-1-9B,access_gap,1,0,D,D,B,"Regarding the relationship, the following statement is incorrect

A) Electric field amplitude
B) Angular frequency
C) Phase constant
D) Wave propagation hours","عند تكون تواترات الموجة لا تقابل التوترات الطبيعية للجسيمات يحدث :

A) الامتصاص
B) الانتثار
C) الانعكاس
D) الانكسار",
587,Fanar-1-9B,access_gap,1,0,E,E,A,"The urogenital triangle contains all of the following except

A) Vulva
B) Labia minora
C) Labia majora
D) Vestibule

E) Anus","Gracilis.

A) تعمل دوران وحشي للساق
B) دوران أنسي للساق
C) دوران وحشي للفخذ
D) دوران أنسي للفخذ",
4453,Fanar-1-9B,access_gap,1,0,D,D,B,"The force of myocardial contraction increases with increasing intensity of all of the following except

A) Stroke length.
B) Sympathetic activity.
C) Venous return.
D) Stimulation intensity.","تمثل الزمن اللازم لانتقال التنبيه من العقدة الجيبية الأذينية إلى البطين:

A) الفترة PQ أو PR.
B) الفترة QT.
C) القطعة S-T.
D) الفترة R-R.",
2844,Fanar-1-9B,access_gap,1,0,D,D,A,"NMR is effective in

A) Physics and Biochemistry
B) Medical Imaging and Analysis
C) Scientific Research
D) All of the above","تمثل النسبة لك

A) ثابت المتناسب
B) عامل المرونة
C) A.B
D) عامل اللدونة",
1601,Fanar-1-9B,access_gap,1,0,A,A,D,"All of the following about liver cancer are true except

A) Primary liver cancer occurs mainly in females.
B) In 80% of cases, there is some type of cirrhosis.
C) It is frequently encountered in cases of hemochromatosis.
D) It is frequently encountered in cases of alcoholic cirrhosis.","كل مما يلي من تفاعلات الحموض الامينية ما عدا

A) استره
B) استله
C) اريلة
D) الاستقلاب",
2605,Fanar-1-9B,access_gap,1,0,D,D,C,"A thin lens

A) Its thickness is thin relative to its radii of curvature.
B) Its thickness can be neglected.
C) It contains...
D) All of the above are true.","إن تفاعل C2H5OH مع CH3COOH:

A) يعتمد عل الخاصية الأساسية للغول الايتيلي
B) يعتمد على الخاصة الحمضية للغول الايتيلي
C) تفاعل عكوس
D) الجواب b وc صحيحان",
3335,Fanar-1-9B,access_gap,1,0,B,B,A,"Praziconentil is used at higher doses to treat

A) Schistosoma haematobium
B) Schistosoma japonicum
C) Schistosoma masonicum
D) Schistosoma hepaticum
E) Schistosoma collaborica","تتكاثر خبيطيات الفخرية البنكروفتية في:

A) امعاء البعوض
B) الغدد اللعابية للبعوض
C) الأوعية اللمفاوية للانسان
D) أمعاء الانسان
E) جوف الجوادف",
1843,Fanar-1-9B,access_gap,1,0,B,B,C,"Vesicles transported from the ER to the Golgi inlet are coated with

A) Clathrin protein
B) COP2 protein
C) COP1 protein
D) None of the above","يعطي النسج قوة وصلابة

A) الكولاجين الصفائحي .
B) الكولاجين الليفي .
C) كل من A + B .
D) كل ما سبق خاطئ .",
3475,Fanar-1-9B,access_gap,1,0,D,D,E,"Factors that predispose to angle-closure glaucoma include

A) Relatively anterior crystalline structure
B) Shallow anterior chamber
C) Proximity of the peripheral iris to the cornea
D) All of the above
E) All of the above are incorrect","يتصف العصب البصري بما يلي:

A) كون من ألياف العصي والمخاريط في الشبكية
B) تكون الألياف العصبية فيه معراة من غمد النخاعين
C) يحاط بالسحايا
D) جزئه داخل الحجاج هو أقصر أج ا زئه
E) كل ما ذكر صحيح",
1022,Fanar-1-9B,access_gap,1,0,B,B,C,"The lesser ischial notch belongs to which bone

A) ilium
B) ischium
C) pubis
D) none of the above","العصب القحفي الثاني :

A) البصري - حاسي
B) العيني - حاسي
C) البصري - حسي
D) العيني - حسي",
4820,Fanar-1-9B,access_gap,1,0,D,D,A,"The record that aims to collect information about the patient

A) Drug records.
B) Civil records.
C) Statistical records.
D) Medical records.","يمكن اكتشاف شكل العلاقة بين وزن مريض ونسبة السكر في الدم باستخدام

A) الجدول التكراري
B) الجدول التكراري التصاعدي
C) . الفطيرة (الدائرة)
D) مخطط الانتشار",
481,Fanar-1-9B,access_gap,1,0,C,C,B,"Which of the following are characteristics of the coccygeal vertebrae except

A) The first one contains the coccygeal horns
B) The first one has some characteristics of vertebrae
C) There are 7 of them
D) They fuse together in the elderly","طول حنجرة الرجل:

A) 4.5 سم
B) 6 سم
C) 3سم
D) 9سم",
2436,Fanar-1-9B,access_gap,1,0,A,A,D,"Alkane halogens undergo a reaction with alkalis.........

A) Nucleophilic substitution
B) Electrophilic substitution
C) Addition
D) None of the above","لا تنتمي طريقة التصوير التالية الى طرائق التصوير التشخيصي في الطب النووي:

A) التصوير الومضاني scintigraphy .
B) SPECT .
C) PET.
D) التجاوب المغناطيسي النووي .",
3761,Fanar-1-9B,access_gap,1,0,E,E,C,"One of the following painkillers should not be taken with paracetamol

A) Buprenorphine
B) Pentazocine
C) Butorphanol
D) Tramadol
E) Nifopam","كل من العبارات التالية صحيحة حول اللاكتولوز ماعدا:

A) يعتبر من الملينات
B) عبارة غليكوزيد ثنائي تركيبي
C) لا يمتص
D) يستخدم في تدبير الامساك
E) يستخدم في تدبير اعتلال الدماغ الكبدي",
546,Fanar-1-9B,access_gap,1,0,D,D,B,"The cruciate ligament of the knee (2007, First Edition)

A) It originates posteriorly from the lateral condyle of the femur
B) It originates anteriorly from the medial condyle
C) It is surrounded by the joint capsule on all sides
D) It limits internal rotational movement","- من التقنيات المستعملة في التشريح التقني:

A) الإصغاء
B) بزل الأجواف والأحشاء
C) الحقن ضمن المفاصل
D) تثبيت الرغامى",
