id,model,quadrant,en_correct,ar_correct,ground_truth,prediction_english,prediction_arabic,input_english,input_arabic,Level
3852,Mistral-7B-Instruct-v0.3,both_correct,1,1,B,B,B,"The following are all characteristics of negative feedback except

A) It occurs by opposing and correcting the initial variable.
B) It is monitored by positive feedback.
C) It helps maintain homeostasis.
D) Regulating blood glucose levels is an example of negative feedback.","عندما يصل التيروكسين الى المستوى الدوراني المطلوب:

A) تتحرض الغدة النخامية لافراز THS
B) ترسل الخلايا المتأثرة به إشارات تلقيم ايجابي
C) تتوقف الغدة النخامية عن افراز THS
D) كل ما سبق صحيح",
1285,Mistral-7B-Instruct-v0.3,both_correct,1,1,D,D,D,"The most influential regulatory mechanisms in an organism's phenotype are primarily at the level of

A) RNA processing.
B) RNA recognition.
C) Translation.
D) All of the above are incorrect.","الدور الحيوي للتمائم (FMN) و (FAD) هو:

A) حامل عابر للزهرة الأسباية.
B) حامل عابر الزمرة أمينية.
C) حامل عابر الزهرة الكربوكسيل.
D) كل ما سبق خطأ.",
4706,Mistral-7B-Instruct-v0.3,access_gap,1,0,D,D,C,"Information that can be used to estimate population parameters when studying a sample includes

A) Mean or sum
B) A proportion of the population
C) Confidence intervals for these parameters using statistics
D) All of the above","في بيان احصائي معطى بجدول تكراري, اذا كان التكرار النسبي للفئة الرابعة هو 20% فإن زاوية قطاع الفئة الرابعة تكون:

A) A100 درجة
B) B60 درجة
C) C72درجة
D) D70 درجة",
4825,Mistral-7B-Instruct-v0.3,access_gap,1,0,C,C,B,"For a sample of 50 patients, if the mean number of days to recovery is 4 days and a standard deviation of 0.5 days, then the appropriate body size for estimating P with 95% confidence is

A) 400
B) 380
C) Approximately 385
D) 500","اذا قبل المريض في يوم وتخرج في اليوم نفسه فيحتسب يوم .

A) دخول .
B) خروج .
C) مدة استشفاء .
D) A+B",
2068,Mistral-7B-Instruct-v0.3,access_gap,1,0,A,A,B,"Cell self-sacrifice and spontaneous death

A) Apoptosis
B) Differentiation
C) Ordering
D) Evolution","بنى سيتويلازمية مغلفة بغشاء واحد على الأقل

A) الريبوزومات
B) العضبيات
C) الهيكل الخلوي
D) الجسيمات الحالة للبروتينات",
4322,Mistral-7B-Instruct-v0.3,access_gap,1,0,B,B,D,"The correct information about the modern immune mechanism

A) The cytokine IL-2 is secreted by monocytes.
B) IL-1 and IL-2 aid in proliferation and differentiation of monocytes.
C) Monocytes are transformed into dendritic cells by IL-456.
D) All of the above are incorrect.","يتآزر القسمين الودّي ونظير الودّي للجهاز العصبي المستقل في:

A) عمل القلب
B) تحرير الشحوم من مخازنها
C) تنظيم إفراز اللعاب
D) مستوى غلوكوز الدم",
941,Mistral-7B-Instruct-v0.3,access_gap,1,0,B,B,A,"The dorsal tubercle (Lester's tubercle) is located on

A) the scaphoid bone
B) the dorsal surface of the distal end of the radius
C) the base of the styloid process of the radius
D) the base of the second and third metatarsal bones
E) the great bone","في نقي العظم:

A) الصفيحات هي اجزاء سيتوبلاسمية غير حاوية على نواة الخلية النواة اكبر من الخلية ارومة الخلية النواة
B) طلائع الصفيحات هي استطالات متفرغة من ارومة الخلية النواة
C) الاجابتان A+B
D) كل ماسبق خطأ",
2577,Mistral-7B-Instruct-v0.3,access_gap,1,0,B,B,A,"The elements are now arranged in the periodic table according to

A) their atomic mass
B) their atomic number
C) their charge
D) their chemical structure","تتولد الاشعة السينية عندما :

A) تسرع الفوتونات في أنبوب مقرع ويسمح لها بالسقوط على سطح داخل الانبوب.
B) تسرع الفوتونات بكمون مرتفع ويسمح لها بالسقوط على سطح زجاجي او معدني.
C) تسرع الالكترونات بكمون مرتفع في أنبوب الفراغ ويسمح لها بالسقوط على سطح داخل الانبوب .
D) تسرع الالكترونات بكمون مرتفع في أنبوب زجاجي ويسمح لها بالسقوط على سطح داخل الانبوب.",
2020,Mistral-7B-Instruct-v0.3,access_gap,1,0,B,B,C,"The bond in the secondary structure of DNA is

A) Esteric
B) Hydrogenated
C) Sugar
D) Peptide","إن دلالة ولد مصاب في الوراثة الجسدية المتنحية تعني أن:

A) الولدان مصابان بالمرض
B) الولدان حاملان للمرض
C) أحد الوالدين مصاب بالمرض
D) كل ما سبق خطأ",
3886,Mistral-7B-Instruct-v0.3,access_gap,1,0,C,C,B,"Key hypotheses for primary hypertension include

A) Decreased cardiac output.
B) Low-salt diet.
C) Water and salt retention.
D) Decreased vascular resistance.","من المناعة المكتسبة :

A) الليزوزيم
B) اللمفاويات المفعلة
C) الاضداد
D) الاجابتين b+c",
338,Mistral-7B-Instruct-v0.3,access_gap,1,0,A,A,C,"Color of the adrenal medulla

A) Dark brown
B) White
C) Yellowish
D) Gray","يربط الرحم بجدران الحوض الجانبية الرباط:

A) الاربي
B) المدور
C) العريض
D) الوريدي",
2734,Mistral-7B-Instruct-v0.3,access_gap,1,0,C,C,D,"In the case of monochromatic radiation, the intensity is

A) proportional to the number of electrons
B) proportional to the wavelength
C) proportional to the number of photons
D) proportional to the frequency","يمثل الاضطراب الحالة :

A) المتقدمة الجريان المستقر
B) الحدية للجريان المستقر
C) الحدية للجريان غير المستقر
D) المتقدمة للجريان غير المستقر",
4861,Mistral-7B-Instruct-v0.3,access_gap,1,0,D,D,C,"A 12-year-old child presents with a thyroid nodule and regional lymphadenopathy. What is the possible diagnosis?

A) Medullary carcinoma.
B) Follicular carcinoma.
C) Lymphoma.
D) Papillary carcinoma.

E) Non-metastatic carcinoma.","بالنسبة للمريضة السابقة ما هي الوسيلة المناسبة لوضع التشخيص الأكيد؟

A) اجراء ايكو للثدي.
B) اجراء FNA.
C) إجراء Core biopsy
D) اجراء ماموغرام.
E) اجراء خزعة جراحية.",
679,Mistral-7B-Instruct-v0.3,access_gap,1,0,A,A,C,"PTH is secreted by

A) The parathyroid glands.
B) The pituitary gland.
C) The adrenal glands.
D) The thyroid gland.","اختر الاجابة الخاطئة :

A) نقص الانزيمات الحالة للسكريات عند الإنسان يسبب اضطرابات هضمية.
B) هذا النقص يكون احيانا ذو منشأ وراثي.
C) متلازمة سوء الامتصاص تحدث نتيجة ضمور مخاطية المعدة.
D) كل ماسبق صحيح.",
4469,Mistral-7B-Instruct-v0.3,access_gap,1,0,A,A,D,"Which diagram is a box with two horns extending parallel to the vertical axis along which the measurements are distributed?

A) Box diagram
B) Circle diagram
C) Stem-leaf diagram
D) Scatter diagram","مريض بعمر 15 سنة لديه ارتفاع توتر شرياني، السبب الأقل احتمالًا هو

A) تضيق الشريان الكلوي
B) التهاب الكبب والكلية
C) أسباب وراثية
D) كوشينغ
E) تضيق برزخ الأبهر",
2403,Mistral-7B-Instruct-v0.3,access_gap,1,0,C,C,B,"In Rutherford's experiment, when an alpha particle approaches the nucleus to its closest possible distance, at this distance

A) Kinetic energy is converted into gravitational potential energy
B) Potential energy is converted into kinetic energy
C) Kinetic energy is converted into Coulomb energy
D) Potential energy is converted into thermal energy","في الـ NMR طبقت تغير السن في الحام معين سيعود هذا السين بد انتهاء المنصة إلى النحافة الأول بمعمل يعد نشره مع البنات المجاورة بعبر

A) ثابت استرخاء ثان
B) ثابت استرخاء أول
C) معتل النبض
D) السرعة الزاوية",
666,Mistral-7B-Instruct-v0.3,access_gap,1,0,C,C,A,"The chambers that control motor functions and balance are

A) Medulla oblongata
B) Pons
C) Cerebellum
D) Cerebellum","الببتيد الطارح للصوديوم:

A) موسع وعائي يزيد تروية الكبب
B) تنتجه الخلايا الأذينية في القلب
C) تقع مستقبلاته فيmesangial cell
D) كل ماسبق صحيح",
305,Mistral-7B-Instruct-v0.3,access_gap,1,0,C,C,D,"The styloid process is located

A) Lateral to the carotid tunnel
B) Medial to the carotid tunnel
C) Lateral to the jugular fossa
D) Medial to the jugular fossa","من صفات غشاء الأمعاء الغليظة المخاطي :

A) لا توجد فيه زغابات معوية إطلاقا
B) الغدد المعوية طويلة ومتكدسة.
C) الخلايا الكأسية والماصة غزيرة جدا
D) كل ما سبق صحيح.",
1347,Mistral-7B-Instruct-v0.3,access_gap,1,0,A,A,D,"All of the following statements about the half-life of proteins are true except

A) Collagen -- 200 hours.
B) Insulin -- 6.5 to 9 minutes.
C) Muscle proteins -- 1800 days.
D) Transport proteins -- a few seconds.","وظائف فيتامين A كل ما يلي عدا:

A) البصر
B) النمو
C) بناء الظهاريات
D) تخثر الدم",
2465,Mistral-7B-Instruct-v0.3,access_gap,1,0,D,D,B,"The body can be explored using the waves or rays it emits in: (Incorrect)

A) Nuclear medicine.
B) Muscle imaging.
C) Thermography.
D) Radiography.","بالنسبة للدورات الصباغية ايا من العبارات التالية خاطئة

A) تستخدم صناعا عضويا كوسط ربح على شكل محلول سائل عادة
B) يسمح اتساع طيف ربح الأصبغة المتوافرة لهذه الليزرات بان تكون قابلة للتوليف على نطاق واسع أو أن تولد نبضات قصيرة جدا
C) اتساع عرض عصابتها مناسبة بشكل خاص الليزرات قابلة للتوليف وليزرات نبضة
D) يمكن استبدال الصباغ بنوع اخر لتوليد مختلف الأطوال الموجبة لليزر اخر",
1207,Mistral-7B-Instruct-v0.3,access_gap,1,0,E,E,A,"Everything about local anesthetics is true except

A) Adding norepinephrine prolongs the duration of action.
B) Hepatic impairment increases the risk of systemic lidocaine toxicity.
C) Neurological symptoms are among the earliest manifestations of local anesthetic toxicity.
D) Lidocaine can be used intravenously at low concentrations to treat some local anesthetic conditions.
E) Amide-type local anesthetics are metabolized by pseudocholinesterase.","تستعمل البنزوديابينات في كل ما يلي عدا:

A) A. احداث التهدئة وازالة القلق قبل العمل الجراحي
B) B. مباشرة التخدير العام
C) C. ضبط الاختلاجات الصرعية
D) D. معاكسة التثبيط التنفسي المحدث بالباربيتوات
E) E. تخفيف التأثيرات المقلدة للذهان للكيتامين",
2991,Mistral-7B-Instruct-v0.3,access_gap,1,0,D,D,A,"The mechanisms of adaptation between the body and its environment are mediated by blood vessels

A) Their diameters dilate or constrict.
B) In summer, the pituitary gland sends signals to the sweat glands, allowing evaporation.
C) Evaporation, and thus heat loss.
D) All of the above are correct.","يؤدي تطبيق حزمة مركزة بتواتر 95GH لمدة ثانيتين إلى تسخين الجلد الى الدرجة

A) 129°F
B) 55°F
C) 54°F
D) A,C",
3530,Mistral-7B-Instruct-v0.3,access_gap,1,0,C,C,B,"All of the following are causes of corneal transparency EXCEPT

A) Parallelism of its own tissue fibers
B) Regularity of its own tissue fibers
C) Thinness of its blood vessels
D) Hydration
E) Absence of vessels","في علاج التهاب الهلل الجرثومي ما عدا:

A) حالة إسعافيه تتطلب استشفاء
B) قد يحدث التهاب سحايا ودماغ والتهاب في الجيب الكهفي
C) يجب تقييم حالة العصب البصري كل 4 ساعات
D) حاجة للجراحة في حالات انخفاض حدة البصر أو الخراجات",
2725,Mistral-7B-Instruct-v0.3,access_gap,1,0,D,D,B,"All of the following are true about digital infrared imaging EXCEPT

A) It is a safe, painless, and non-invasive diagnostic auxiliary procedure.
B) It uses mid-infrared radiation to record thermal patterns and temperature changes on the body surface.
C) It reveals tissue dysfunction or abnormalities, or both.
D) It is used because thermal changes are not visible.","تكون طاقة الروابط ............(1-5ev)

A) الأيونية
B) الهيدروجينية
C) التشاركية
D) A,C",
1380,Mistral-7B-Instruct-v0.3,access_gap,1,0,B,B,A,"All of the following statements about hepatitis A testing are true except

A) Only antibodies (Anti-HAV) are measured, not antigens.
B) The presence of IgG alone indicates a recent infection.
C) Antibodies may persist in serum for several months to a year.
D) False negatives do not occur, but false positives can sometimes happen.","دور الأللولاكتوز في مشغل اللاكتوز:

A) Repressor.
B) Co-Repressor.
C) Inducer.
D) Activator.",
2356,Mistral-7B-Instruct-v0.3,access_gap,1,0,B,B,C,"Which of the following compounds is the most acidic?

A) Water
B) Phenol
C) Enantol
D) Methanol","يمكن تعقب الجزيئات الموسومة في أثناء :

A) حركتها في العضوية
B) عندما تخضع لتفاعلات كيميائية
C) A,C
D) كل ما سبق صحيح",
451,Mistral-7B-Instruct-v0.3,access_gap,1,0,A,A,C,"Choose the incorrect answer regarding the testicle

A) The testicular appendage is located on the lower pole
B) It is surrounded by a fibrous capsule
C) It is composed of lobules containing seminiferous tubules
D) It is called the testes","تشاهد دسامات كيركرينغ في

A) الصائم
B) العفج
C) الدقاق.
D) كل ما سبق صحيح",
872,Mistral-7B-Instruct-v0.3,access_gap,1,0,A,A,C,"Ovulation occurs due to a surge of which hormone

A) LH
B) FSH
C) TSH
D) GRUH
E) The first and second","العصب القحفي الذي يعبر الثقبة البيضية:

A) البصري
B) العيني
C) الفكي السفلي
D) الفكي العلوي",
299,Mistral-7B-Instruct-v0.3,access_gap,1,0,B,B,D,"The most numerous cells located in the center are

A) Alpha cells.
B) Beta cells.
C) Sigma cells.
D) PP cells.","العظم الفكي السفلي (الخاطئة):

A) تقع ثلمة الفك السفلي أسفل وأمام الحافة العلوية للرأد .
B) يتمادى الخط المائل في الخلف بالحافة الأمامية للرأد.
C) تقع الحفرة تحت اللسانية أعلى الخط الضرسي اللامي.
D) تشكل الثقبة الذقنية الفوهة الأمامية للنفق الفكي السفلي.",
2362,Mistral-7B-Instruct-v0.3,access_gap,1,0,C,C,B,"A bond in tissue cells can be broken by

A) A radio frequency photon.
B) A radio frequency photon + a terahertz photon.
C) An X-ray photon.
D) A terahertz photon.","العدسة التي تكون ثخانتها صغيرة مقارنة بنصفي قطري إنحنائها :

A) عدسىة جسمية
B) عدسة رقيقة
C) عدسة إسقاط
D) عدسة كهر ضغطية",
4945,Mistral-7B-Instruct-v0.3,access_gap,1,0,A,A,B,"3. A patient with asthma and frequent exacerbations has gradually developed hirsutism, trunk obesity, and bruising. What is the likely diagnosis?

A) 1. Cushing's syndrome.
B) 2. Cushing's disease.
C) 3. Conn's syndrome.
D) 4. Vomerulonephritis.","4. راجع مريض يبلغ من العمر 60 سنة بقصة ألم بطني ويرقان وحرارة مع عروءات، ماهو التشخيص المحتمل؟

A) 1. تقيح مرارة.
B) 2. التهاب مرارة حاد.
C) 3. قيلة مخاطية في المرارة.
D) 4. التهاب طرق صفراوية صاعد.
E) 5. خزل معوي بسبب حصاة مرارية.",
4099,Mistral-7B-Instruct-v0.3,access_gap,1,0,C,C,B,"Norepinephrine is converted to epinephrine by a process called

A) Hydroxylation
B) Decarboxylation
C) Methylation
D) Oxygenation","تكثر في الانتانات الطفيلية :

A) Neutrophils
B) Eosinophils
C) Basophils
D) Monocytes",
3508,Mistral-7B-Instruct-v0.3,access_gap,1,0,A,A,D,"In blistering conjunctivitis and keratitis, all of the following are true except

A) A gelatinous nodule forms in the center of the cornea
B) E) The lesion may be allergic to staphylococcal toxin
C) The lesion is surrounded by cellular infiltration and congestion
D) The lesion may be allergic to tuberculosis (T","يبلغ طول العصب البصري وسطيا:

A) 45 mm
B) 25 mm
C) 35 mm
D) 30 mm
E) كل ما سبق خاطئ",
4878,Mistral-7B-Instruct-v0.3,access_gap,1,0,C,C,A,"During an abdominal ultrasound of a 30-year-old pregnant woman, a 1 cm calcified mass was found in the epigastric region. A murmur was heard in the epigastric area, and she had no symptoms. What is the possible diagnosis?

A) Splenic rupture.
B) Splenic infarction.
C) Splenic artery aneurysm.
D) Somatic thrombocytopenic purpura.

E) Hereditary spherocytosis.","راجع مريض عمره 48 سنة باضطراب رئوي وصداع وارتفاع ضغط ما هو التشخيص المحتمل؟

A) متلازمة كوشينغ.
B) داء كوشينغ.
C) متلازمة كون.
D) متلازمة نيلسون.",
3859,Mistral-7B-Instruct-v0.3,access_gap,1,0,C,C,D,"The first heart sound is caused by

A) Closure of the sinoatrial valves
B) Ventricular contraction
C) Closure of the atrioventricular valves
D) Atrial contraction","يؤدي تنبيه مستقبلات بيتا إلى ما يلي عدا:

A) تسّرع القلب
B) تقلص العضلات التنفسية
C) إرخاء الأمعاء
D) تحلل الشحوم",
1843,Mistral-7B-Instruct-v0.3,access_gap,1,0,B,B,C,"Vesicles transported from the ER to the Golgi inlet are coated with

A) Clathrin protein
B) COP2 protein
C) COP1 protein
D) None of the above","يعطي النسج قوة وصلابة

A) الكولاجين الصفائحي .
B) الكولاجين الليفي .
C) كل من A + B .
D) كل ما سبق خاطئ .",
2704,Mistral-7B-Instruct-v0.3,access_gap,1,0,A,A,B,"The equation that relates pressure, flow velocity, and height at two points in a blood vessel is

A) Bernoulli's equation
B) Continuity equation
C) Ebenstein's equation
D) All of the above","تستخدم الأفران المكروية المنزلية أمواج مكروية تساعد على:

A) رؤية الطعام أثناء عملية الطهو .
B) تسخين الطعام بفعل الحرارة التي تنشرها حول صحن الطعام .
C) تسخين الطعام بفعل الحركات الدورانية لجزيئات الماء فيه .
D) رؤية الطعام أثناء عملية الطهو .",
1812,Mistral-7B-Instruct-v0.3,access_gap,1,0,B,B,A,"The integration of genetic data with physiological and biochemical information is called

A) Personalized Medicine
B) Precision Medicine
C) Regenerative Medicine
D) Genomic Personalized Medicine","تحوي المنهيات المستقلة عن العامل Rho في لدينا تسلسلات غنية ب :

A) الأدنين و الغوانين
B) الأدنين و التيامين
C) التيامين والسيتوزين
D) الغوانين والسيتوزين",
2598,Mistral-7B-Instruct-v0.3,access_gap,1,0,B,B,C,"Which represents the value of the relative volume change?

A) The body's resistance to internal plane movement
B) The body's resistance to a change in volume
C) The body's resistance to a load
D) All of the above are correct","الـ Voxels هي :

A) تكون على شكل مكعبات
B) تدعى العناصر الحجمية
C) B , A
D) كل ما سبق خاطئ",
4481,Mistral-7B-Instruct-v0.3,access_gap,1,0,A,A,B,"In quantitative studies, all of the following are used except

A) In-depth interviews
B) Medical records
C) Questionnaires and checklists
D) Closed-ended questions","قيمة الصفر تكون نسبية وليست مطلقة في:

A) المقياس الفتروي
B) المقياس النسبي
C) المقياس الرتبي
D) المقياس الاسمي",
4357,Mistral-7B-Instruct-v0.3,access_gap,1,0,C,C,A,"The force of heart contractions increases with

A) Prolonged fever.
B) Increased potassium.
C) Increased calcium.
D) All of the above.","كل مايلي صحيح عن البلاعم السنخية عدا:

A) مصدرها الوحيدات.
B) توجد في الجلد.
C) توجد في الرئة.
D) تدخل في تشكيل الجهاز الشبكي البطاني.",
2697,Mistral-7B-Instruct-v0.3,access_gap,1,0,B,B,A,"One of the drawbacks of using traditional X-ray imaging methods is that the resulting images include

A) a very large amount of radiation
B) projections of the various tissues through which it passes
C) a very small amount of radiation
D) A,B","يمكن تصوير الأعضاء الأكثر عمقا شروط في كل ما يأتي ما عدا

A) منابع سينية استطاعتها كبيرة
B) منابع صوتية استطاعتها كبيرة
C) منابع صوتية ملائمة
D) حساسية من",
4581,Mistral-7B-Instruct-v0.3,access_gap,1,0,A,A,C,"The sample mean X is estimated to be

A) Unbiased to the population mean μ
B) Biased to the population mean μ
C) Unbiased to the population skewness σ
D) Unbiased to the population variance σ²","إذا كانت عينة عشوائية من التوزيع الطبيعي وكان ، فإن مجال الثقة 95% حول المتوسط الحقيقي μ يكون:

A) [24 , 25.98]
B) [25 , 25.96]
C) [24.02, 25.98]
D) [23.04, 26.96]",
3690,Mistral-7B-Instruct-v0.3,access_gap,1,0,A,A,D,"Calcium

A) 99% of it is in bones
B) 1% of it is in bones
C) Unstable in children
D) Daily requirement varies by gender","من الأسباب التي تؤدي الى حدوث هذه الحالة:

A) قصور القلب
B) النزف الهضمي
C) وجود حصيات بولية
D) التهاب الكلية والحويضة المزمن",
4579,Mistral-7B-Instruct-v0.3,access_gap,1,0,C,C,D,"If a random sample is of normal distribution and , then the 95% confidence interval around the true mean μ is

A) [24, 25.98]
B) [25, 25.96]
C) [24.02, 25.98]
D) [23.04, 26.96]","في الدراسات الكمية يتم اللجوء الى كل ما يأتي عدا:

A) المقابلات العميقة
B) الأسئلة المفتوحة
C) المجموعات البؤرية
D) الأسئلة المغلقة",
3522,Mistral-7B-Instruct-v0.3,access_gap,1,0,E,E,A,"In toxoplasmosis uveitis

A) It can be associated with involvement of any tissue in the body
B) It affects the retina and choroid
C) It is transmitted from mother to fetus via the placenta
D) Bilateral eye lesions
E) All of the above are true","إذا ترافق بتفتق تقطع الأنسجة المتفتقة:

A) جروح الجسم البلوري.
B) جروح الصلبة.
C) جروح القرنية.
D) جروح الملتحمة.
E) لا شيء مما سبق.",
3258,Mistral-7B-Instruct-v0.3,access_gap,1,0,D,D,A,"Diaphragm muscle - Incorrect answer - 2012-2013/2013-2014 session

A) A muscular-tendonal plate that separates the thoracic cavity from the abdominal cavity.
B) The sternal portion originates from the posterior surface of the xiphoid process.
C) The costal portion originates from the deep surfaces of the ribs and the lower six cartilages.
D) The right dome is lower than the left.

E) The medial portion of the vertebral origin is called the pedicles of the diaphragm.","يمكن تمييز الصائم عن اللفائفي بالمميزات التالية ماعدا:

A) يتوضع اللفائفي في القسم السفلي من جوف الصفاق في الحوض.
B) قطر الصائم أكبر وجدارة أثخن وأكثر احمرارا من اللفائفي.
C) يحوي الصائم لطاخات باير
D) تشكل الأوعية المساريقية الصائمية قوسا واحدا أو اثنين فقط مع فروع طويلة تصل بين القوس وجدار المعي",
181,Mistral-7B-Instruct-v0.3,access_gap,1,0,A,A,D,"The ovary secretes all of the following except

A) Relaxin
B) Progesterone
C) Inhibin
D) Estrogen","طبقة من السحايا تغطي الجيوب الوريدية

A) الام الجافية
B) الغشاء العنكبوتي
C) الام الحنون
D) كل ماسبق خطأ",
4161,Mistral-7B-Instruct-v0.3,access_gap,1,0,B,B,D,"The sympathetic nervous system does not

A) work in cases of stress, fear, and hypoglycemia
B) reduce metabolic rates
C) enhance the effectiveness of vascular systems
D) increase blood flow to skeletal muscles during exercise","فيما يخص الهرمونات موضعية التأثير:

A) تؤثر في منطقة قريبة من منطقة افرازها
B) تنتج و تحرر و ينتهي تأثيرها بسرعة
C) أحد أمثلتها الأستيل كولين
D) كل ما سبق صحيح",
4068,Mistral-7B-Instruct-v0.3,access_gap,1,0,B,B,A,"The right coronary artery supplies all of the following except

A) The anterior portion of the right ventricle.
B) The anterior portion of the left ventricle.
C) The posterior portion of the right ventricle.
D) The posterior portion of the left ventricle.","من آليات حدوث الرجفان البطيني

A) مرور التنبيه في طريق طويل كما في توسع اجواف القلب.
B) زيادة سرعة مرور التنبيه.
C) زيادة فترة العصيان.
D) عند تنبيه نقطة في العضل القلبي تنتشر في اتجاه واحد.",
1532,Mistral-7B-Instruct-v0.3,access_gap,1,0,C,C,D,"Pathological increases in this epithelium are observed in acute tubular necrosis

A) Scaling epithelium
B) Transitional epithelium
C) Renal tubular epithelium
D) Collecting tubular epithelium","في عملية انهاء الانتساخ المعتمدة على بروتين الانهاء :RHO

A) يحتاج إلى منهي Terminator.
B) يشبه بروتين الانهاء RHO انزيم الـ Helicase.
C) يحتاج إلى طاقة ATP.
D) يعتمد على وجود بروتين الانهاء RHO.
E) يقطع البروتين الانهاء الروابط الهيدروجينية.",
1299,Mistral-7B-Instruct-v0.3,access_gap,1,0,B,B,D,"Phosphodiester bonds

A) They form between complementary nucleotides on the DNA strand.
B) They form as a result of the phosphate group at the 5' end of the following nucleotide pairing with the hydroxyl group at the 3' end of the first nucleotide.
C) They form as a result of the hydroxyl group at the 5' end of the first nucleotide pairing with the phosphate group at the 3' end of the following nucleotide.
D) They form mainly between the nitrogenous bases of nucleotides.","من التظاهرات السريرية لالتهاب السحايا لدى حديثي الولادة:

A) سوء تغذية ونقص شهية.
B) بكاء مستمر عالي النبرة.
C) ارتفاع الحرارة.
D) كل ما سبق صحيح.",
1640,Mistral-7B-Instruct-v0.3,access_gap,1,0,C,C,B,"A 72-year-old patient presented with the following symptoms: jaundice (yellowing of the skin and corneas) and dark, tea-colored urine. His laboratory results showed elevated AP, elevated ALT, and elevated conjugated bilirubin. His hemoglobin levels were normal. The possible diagnoses for the patient are

A) Hemolytic jaundice
B) Hepatocellular jaundice
C) Obstructive jaundice
D) Kernicterus","طفل عمره ١٢ سنة لديه الأعراض إرهاق وتعب عام بعد تناول وجبة الغذاء للون أصفر في قرنية العين مع تلون البول بالأصفر الداكن ونتائج الفحوصات المخبرية لديه نقص عند الكريات الحمر مع انخفاض في الخصاب وارتفاع الشبكيات (ALT,AST,AP) قيم طبيعية ل وبإجراء الرحلان الكهربائي للخضاب أظهر موجودات طبيعية فالتشخيص المحتمل للطفل هو:

A) فقر دم منجلي
B) التهاب كبد فيروسي
C) داء الفوال
D) سرطان رأس البنكرياس",
1928,Mistral-7B-Instruct-v0.3,access_gap,1,0,B,B,D,"The term Tuberous sclerosis refers to

A) Polycystic kidney disease
B) Tuberous sclerosis
C) Retinitis pigmentosa
D) Muscular dystrophy","إذا تزاوج الفرد 4-lll من ذكر سليم فإن الاحتمال التالي وارد عند الأولاد:

A) مصابون.
B) حاملين للمرض.
C) سليمون.
D) غير معروفين.",
4798,Mistral-7B-Instruct-v0.3,access_gap,1,0,C,C,B,"A type 1 error is

A) Rejecting hypothesis H₀ even though it is true
B) Accepting hypothesis H₀ even though it is false
C) Rejecting hypothesis H₀ even though it is true
D) Rejecting hypothesis H₁ even though it is false","من مميزاتها تصلنا الإجابات خلال وقت قصير وتمتاز ببساطتها وقلة تكاليفها وسرعتها:

A) البريد
B) استخدام الانترنيت والمواقع الاجتماعية
C) المواجهة الشخصية
D) الاتصالات الهاتفية",
1980,Mistral-7B-Instruct-v0.3,access_gap,1,0,B,B,A,"Pericentric inversion is characterized by the following

A) It results in the loss of the chromosome.
B) It involves the entire centromere.
C) It does not cause any damage.
D) The resulting gametes are intact.","كل ما يلي صحيح عن المجين المتقدري ماعدا:

A) جزيء حلقي مفرد.
B) يحوي طاق خفيف غني بالسيتوزين.
C) يحوي طاق ثقيل غني بالأدنين.
D) له منشأ تضاعف واحد هو loop-D/CR region.",
642,Mistral-7B-Instruct-v0.3,access_gap,1,0,C,C,D,"The mandibular nerve passes through

A) the round foramen
B) the superior phrenic fissure
C) the foramen ovale
D) the spinous foramen",". التنبيه نظير الودي يؤدي الى كل مايلي عدا

A) تضيق القصبات
B) تنشيط حركات السبيل الهضمي
C) تسطح العدسة
D) تضيق الحدقة",
366,Mistral-7B-Instruct-v0.3,access_gap,1,0,A,A,D,"The smallest and most numerous taste papillae are

A) filiform
B) fungal
C) folioid
D) encapsulated","وظائف الميلاتونين ما عدا:

A) ينظم الإيقاعات اليومية
B) ينظم درجة الحرارة والتناسل
C) يزيد الاستقلاب
D) ينظم الوظيفة القلبية",
4635,Mistral-7B-Instruct-v0.3,access_gap,1,0,B,B,A,"The appropriate sample size for estimating with 95% confidence, error not exceeding (1), and a variance of (2500), given that Z = 1.96 = 0.975, is

A) n > 9500
B) n > 9604
C) n > 98
D) n > 100","لتكن x₁, x₂, ..., xₙ عينة عشوائية من مجتمع طبيعي وسيطه μ معلوم والانحراف المعياري σ مجهول، أي من الدوال التالية لا تمثل إحصاء:

A) X̄
B) Σⁿᵢ₌₁ Xᵢ
C) Σⁿᵢ₌₁ (Xᵢ – μ)
D) Σⁿᵢ₌₁ Xᵢ / σ",
1374,Mistral-7B-Instruct-v0.3,access_gap,1,0,B,B,D,"Lactose intolerance

A) May cause intellectual disability in the affected individual
B) One of its causes is severe diarrhea
C) It is caused by a deficiency of the enzyme galactose-1-phosphate uridyltransferase
D) It occurs only in infants","فيتامين البيوتين:

A) يعتبر حامل عابر لزوج من ذرات الهيدروجين
B) يصنع من قبل الجراثيم المعوية
C) له دور أساسي في تفاعلات تحلل السكر
D) سبب عوز هو تناول السمك النئ",
3420,Mistral-7B-Instruct-v0.3,access_gap,1,0,B,B,A,"When a woman is infected with Toxoplasma gondii for the first time during pregnancy, all of the following occur except

A) Miscarriage
B) Stillbirth (often)
C) Hydrocephalus
D) Intracerebral calcifications
E) Retinitis chorioretinitis","داخل العائل الناقل تشاهد أطوار المتصورات التالية عدا:

A) المنقسمة
B) اللاقحة المتحركة
C) الكيسة البيضية
D) الحيوانات البوغية
E) اللاقحة",
