id,model,quadrant,en_correct,ar_correct,ground_truth,prediction_english,prediction_arabic,input_english,input_arabic,Level
2504,Llama-3.1-8B-Instruct,both_correct,1,1,C,C,C,"Much can be learned about a material if it can be crystallized by

A) Analyzing refraction patterns
B) Analyzing polarization patterns
C) Analyzing diffraction patterns
D) A,B","تنتج الأعداد الكمومية m1,I,nعن :

A) معادلة ماكسويل
B) معادلة شرودنغر
C) A,B
D) كل ما سبق خاطئ",
2330,Llama-3.1-8B-Instruct,both_correct,1,1,A,A,A,"A substance that takes the shape of the bottom of its container and has a specific volume is

A) Liquid
B) Gas
C) Solid
D) All of the above","من أحد أنواع التصاوغ الفراغي

A) التصاوغ الموضعي
B) تصاوغ الزمرة الوظيفية
C) التصاوغ الضوئي
D) التصاوغي سلسلي",
1683,Llama-3.1-8B-Instruct,both_correct,1,1,D,D,D,"In germline morphology

A) In the embryo after fertilization
B) In the protozoa and sperm
C) Observed in the formation of osteoblasts
D) All of the above are correct","فيما يلي عن اعادة نمذجة الكروماتين:

A) تؤدي استله الكروماتين الى انخفاض الفعالية الانتساخية.
B) تحدث الاستلة عند ثمالات الليزين في ذيل الهيستون 1H.
C) يؤدي نزع الاستلة الى تثبيط التعبير الجيني.
D) يترافق نزع الاستلة مع تحول الكروماتين من النمط المغلق الى النمط المفتوح.",
1436,Llama-3.1-8B-Instruct,both_correct,1,1,C,C,C,"Death in thalassemia is caused by

A) Hemolysis
B) Accumulation of genomic hemoglobin
C) Iron overload
D) Severe and recurrent painful scarring","الضوء المستقطب:

A) يهتز في الاتجاهات كافة
B) هو عبارة عن حقلين مغناطيسي و كهربائي متعامدان
C) عند مرور ضوء مستقطب في مصاوغين ضوئيين سيدوران الضوء باتجاهان متعاكسان
D) الضوء العادي مستقطب",
2861,Llama-3.1-8B-Instruct,both_correct,1,1,D,D,D,"Real images are formed by refraction

A) In front of the surface
B) To the side of the surface
C) A,B
D) Behind the surface","يكون ثابت التناسب في حالة الالتواء أو القتل

A) عامل المرونة الحجمي B
B) عامل القص S
C) عامل بانغ Y
D) كل ما سبق صحيح",
4762,Llama-3.1-8B-Instruct,both_correct,1,1,B,B,B,"The region consisting of the test function values that are unlikely when Ho is true is

A) Acceptance region
B) Rejection region
C) Certain region
D) Action region","تأتي أهمية مرحلة جمع البيانات من كون الأخطاء فيها تؤدي الى:

A) لا يؤدي الى خطا
B) خطأ في مرحلة جمع البيانات
C) أخطاء ليس لها أثر
D) . لا شيء مما سبق",
1477,Llama-3.1-8B-Instruct,access_gap,1,0,B,B,C,"The acceptable ratio of abnormal sperm morphology to total sperm count is

A) 0.2
B) 0.3
C) 0.4
D) 0.5","دام Von Gierke's:

A) سببه عوز الزيم غلوكوكيناز.
B) تتأثر المضلات بشكل رئيسي بهذا المرضي.
C) يسبب حالة شديدة من فرط سكر الدم الصيامي.
D) يسبب ضخامة عيدية.",
4825,Llama-3.1-8B-Instruct,access_gap,1,0,C,C,D,"For a sample of 50 patients, if the mean number of days to recovery is 4 days and a standard deviation of 0.5 days, then the appropriate body size for estimating P with 95% confidence is

A) 400
B) 380
C) Approximately 385
D) 500","اذا قبل المريض في يوم وتخرج في اليوم نفسه فيحتسب يوم .

A) دخول .
B) خروج .
C) مدة استشفاء .
D) A+B",
1271,Llama-3.1-8B-Instruct,access_gap,1,0,A,A,C,"Administration of succinylcholine at a dose of 1 mg/kg results in the following effects, with the exception of

A) Tachycardia in adults after repeated doses
B) Increased intragastric pressure
C) Bradycardia in neonates and infants
D) Increased intracranial pressure
E) Hyperkalemia in patients with paraplegia","إذا أعطيت جرعة صغيرة من مرخ غير نازع لاستقطاب قبل 3 دقائق من إعطاء جرعة التنبيب من السكسونيل كولين:

A) تسمح هذه المقاربة بالتنبيب أسرع
B) هذه المقاربة تمنع حدوث اللانظميات القلبية
C) هذه المقاربة تمنع أو تخفف من حدوث التقلصات الحزمة العضلية
D) هذه المقاربة ال تمنع ارتفاع التوتر داخل القحف",
859,Llama-3.1-8B-Instruct,access_gap,1,0,B,B,C,"Posterior surface of the thigh below the greater trochanter

A) Lean tuberosity
B) Primary tuberosity
C) Quadrantoid tuberosity
D) Quadrantoid tuberosity","في النسيج العظمي

A) العظم الأولى هو نفسه Woven bone
B) العظم الناضج هو نفسه Woven bone
C) العظم الأولي أكثر تمعدناً من الثانوي.
D) العظم الأولى فيه عدد أقل من osteocytes
E) كل ما سبق خطأ .",
1567,Llama-3.1-8B-Instruct,access_gap,1,0,D,D,C,"The amino acid containing a polar group

A) ALA
B) VAL
C) GLY
D) TYR","التغيرات التي تطرأ على عينة حمض البول عند حفظها في درجة حرارة الغرفة لفترة طويلة؟

A) ازدياد عدد الجراثيم
B) ينخفض تركيز الغلوكوز
C) يزداد البيليروبين واليوروبيلينوجين
D) A&Bالجواب",
1787,Llama-3.1-8B-Instruct,access_gap,1,0,B,B,D,"Multifactorial diseases

A) involve multiple genes that are influenced by their surrounding genetic environment.
B) involve both genetic and non-genetic factors.
C) have no influence from the environment.
D) are transmitted through factors according to Mendelian laws.","تؤدي الأملاح المعدنية دورا في الحفاظ على حياة الخلية من خلال المحافظة على

A) الرابطة التساهمية .
B) الضغط التناضحي .
C) الانقسام .
D) PHالخلية.",
4231,Llama-3.1-8B-Instruct,access_gap,1,0,D,D,B,"During exercise

A) Blood flow through the lungs increases
B) The number of open capillaries increases
C) The rate of blood flow increases
D) All of the above are true","الحجم الرئوي الذي يزداد مع التقدم بالعمر

A) الحجم الجاري.
B) الحجم الشهيقي الاحتياطي.
C) الحجم المتبقي.
D) جميع الحجوم تنقص مع التقدم بالسن.",
1826,Llama-3.1-8B-Instruct,access_gap,1,0,D,D,A,"Malignant cells are immortal cells because they possess the activity of the following enzymes

A) Ligase
B) DNA polymerase
C) Premise
D) Telomerase","يعطي الأديم الظاهر

A) الظهارة العصبية
B) العضلات الهيكلية
C) جهاز الأطراح
D) جهاز الدوران",
510,Llama-3.1-8B-Instruct,access_gap,1,0,A,A,B,"The wrong information about the pancreas

A) It is located in front of the stomach.
B) It is an endocrine and exocrine gland.
C) It has a firm consistency.
D) It secretes amylase.","من الفؤاد إلى البواب الحافة اليسرى للمعدة:

A) الانحناء الصغير
B) الثرب الصغير
C) الانحناء الكبير
D) الجسم",
4476,Llama-3.1-8B-Instruct,access_gap,1,0,A,A,B,"After defining the study population and sample, and measuring the variable values on the sample members, we obtain

A) Raw data
B) Structured data
C) Quantitative data
D) Nominal data","سحبنا عينة حجمها 40 لتقدير نسبة المدخنين في مجتمع حجمه 500 فوجدنا أنها 0.1 فما حد الخطأ في هذا التقدير:

A) 0.090995
B) 0.325813
C) 0.092154
D) 0.321714",
3172,Llama-3.1-8B-Instruct,access_gap,1,0,E,E,A,"Which of the following is true except

A) Snoring.
B) Sleep disturbances.
C) Daytime sleepiness.
D) Bedwetting.

E) Coughing up blood.","في التدرن الرئوي عند الحامل كل مما يلي صحيح ما عدا

A) عادة يلد الطفل ناقص الوزن.
B) لا يزيد نسبة وفيات الأجنة.
C) حدوث ولادات مبكرة.
D) تأخر في نمو الطفل.
E) يزيد نسبة الإجهاض في الأشهر الأولى للحمل.",
4070,Llama-3.1-8B-Instruct,access_gap,1,0,A,A,C,"A turpotin-like protein

A) Calmodulin
B) Myoglobin
C) Hemoglobin
D) All of the above","يغذي الشريان الإكليلي الأيمن كل مايلي عدا:

A) القسم الأمامي للبطين الأيمن.
B) القسم الامامي للبطين الأيسر.
C) القسم الخلفي للبطين الأيمن.
D) القيم الخلفي للبطين الأيسر.",
1345,Llama-3.1-8B-Instruct,access_gap,1,0,A,A,D,"All of the following are characteristics of collagen protein EXCEPT

A) It is abundant in arginine.
B) It has very high tensile strength.
C) It has a triple helical structure, similar to a rope.
D) It makes up about one-third of the total protein mass in the body.","في عملية الترجمة: translation: (الخطأ)

A) تحدث مع الانتساخ بنفس الوقت عند طلائعيات النوى
B) يحتوي الرنا المرسال على 60 نيكليوتيد
C) تكون الروابط بين الرنا المرسال والحموض الأمينية تكافؤية
D) يتفعل الرنا المرسال عندما يرتبط بالحمض الأميني",
3014,Llama-3.1-8B-Instruct,access_gap,1,0,A,A,B,"Evaporation between liquid molecules and the material molecules of the container is usually expressed as

A) The angle of contact between the free surface of the liquid and the surface of the material
B) An acute angle only
C) An obtuse angle only
D) The angle of contact between the bottom of the liquid and the surface of the material","يتكون الماسح السينمائي من :

A) مدفع الكتروني ضخم يطلق حزمة الالكترونات.
B) ملفات مغنطيسية تتحكم في توجيه الحزمة وتحريكها على هدف من الزجاج.
C) هدف من التنغستين مكون من حلقة إلى أربع حلقات تحيط بالمريض.
D) مجموعتين إكليليتين من الكواشف لهما مركز الحلقات نفسه.",
3002,Llama-3.1-8B-Instruct,access_gap,1,0,C,C,A,"Which of the following scientists proved the positive nature of electromagnetic radiation in general through their experiments?

A) Yang
B) Vernell
C) Maxwell
D) Planck","ان تقنية ال SPECT :

A) تستخدم نظائر بأعمار نصف طويلة نسبيا
B) هذه التقنية اقل تكلفة من ال
C) تعمل على تشخيص الزهايمر بدقة اعلى من التقنيات التقليدية
D) كل ما سبق صحيح",
4068,Llama-3.1-8B-Instruct,access_gap,1,0,B,B,D,"The right coronary artery supplies all of the following except

A) The anterior portion of the right ventricle.
B) The anterior portion of the left ventricle.
C) The posterior portion of the right ventricle.
D) The posterior portion of the left ventricle.","من آليات حدوث الرجفان البطيني

A) مرور التنبيه في طريق طويل كما في توسع اجواف القلب.
B) زيادة سرعة مرور التنبيه.
C) زيادة فترة العصيان.
D) عند تنبيه نقطة في العضل القلبي تنتشر في اتجاه واحد.",
3475,Llama-3.1-8B-Instruct,access_gap,1,0,D,D,E,"Factors that predispose to angle-closure glaucoma include

A) Relatively anterior crystalline structure
B) Shallow anterior chamber
C) Proximity of the peripheral iris to the cornea
D) All of the above
E) All of the above are incorrect","يتصف العصب البصري بما يلي:

A) كون من ألياف العصي والمخاريط في الشبكية
B) تكون الألياف العصبية فيه معراة من غمد النخاعين
C) يحاط بالسحايا
D) جزئه داخل الحجاج هو أقصر أج ا زئه
E) كل ما ذكر صحيح",
3757,Llama-3.1-8B-Instruct,access_gap,1,0,D,D,E,"All of the following about calcitonin are true except

A) It is derived from the thyroid gland of salmon.
B) It is used to treat Paget's disease.
C) It is used for osteoporosis.
D) It reduces calcium excretion in urine.
E) It reduces blood calcium levels.","تنبيه مستقبلات B2 يؤدي الى كل مما يلي عدا ؟

A) السمحة اللون
B) زيادة اطراح الأميلاز.
C) رجفان عضلي
D) ارتخاء مثانة
E) تثبيط تحرر الرينين",
2346,Llama-3.1-8B-Instruct,access_gap,1,0,C,C,D,"Radioactive transmission occurs in

A) Air
B) Vacuum
C) A, B
D) All of the above are incorrect","مجموع الكتل الذرية النسبية في مركب أيوني هي:

A) الكتلة الجزيئية النسبية
B) الكتلة الصيغية النسبية
C) الكتلة الأيونية النسبية
D) الكتلة الذرية النسبية",
3886,Llama-3.1-8B-Instruct,access_gap,1,0,C,C,D,"Key hypotheses for primary hypertension include

A) Decreased cardiac output.
B) Low-salt diet.
C) Water and salt retention.
D) Decreased vascular resistance.","من المناعة المكتسبة :

A) الليزوزيم
B) اللمفاويات المفعلة
C) الاضداد
D) الاجابتين b+c",
856,Llama-3.1-8B-Instruct,access_gap,1,0,E,E,D,"The levator costalis muscles are characterized by the following except

A) They connect the ribs to the vertebral column
B) There are twelve pairs of them
C) They have an inspiratory function
D) They play an important role in respiration
E) They are innervated by the sulcus nerves","يتوضع في المنصف ما يلي عدا :

A) القلب
B) الأبهر الصدري
C) الوريد الأجوف السفلي
D) فروع قوس الأبهر",
1073,Llama-3.1-8B-Instruct,access_gap,1,0,C,C,D,"Ulna bone: (2007)

A) The head of the ulna is superior.
B) The medial edge of its body is acute.
C) It lies medially to the radius.
D) It articulates with the triangular bone.",". يضم جدار الصفن كل مايلي عدا

A) الجلد
B) اللفافة المنوية الخارجة
C) لفافة العضلة المشمرة
D) لفافة بوك",
4662,Llama-3.1-8B-Instruct,access_gap,1,0,D,D,C,"Ordinal scale

A) Used only to differentiate between things
B) The most precise scale
C) Has equal units
D) Allows the ranking of attributes without equivalence between the differences of those attributes","تبدأ إجراءات التسجيل اعتبار من:

A) دخول المرضى للمشفى
B) استلام السجلات الطبية للمرضى المتوفين فقط
C) استلام السجلات الطبية للمرضى المتخرجين او المتوفين
D) كل ما سبق صحيح",
1593,Llama-3.1-8B-Instruct,access_gap,1,0,C,C,D,"A haploid sperm fertilizes an egg containing 21 chromosomes, resulting in a zygote containing

A) 46
B) 45
C) 47
D) 69","حالة المهق Albinism:

A) سبيها عوز إنزيم (تيروزيناز).
B) قد يحدث لدى المريض رهاب ضوئي.
C) يكون شعر المريض أبيض اللون.
D) كل ما سبق صحيح.",
4480,Llama-3.1-8B-Instruct,access_gap,1,0,B,B,C,"A data organization diagram similar to frequency tables and columns is

A) Box chart
B) Stem-leaf chart
C) Pie chart
D) Scatter chart","عدد الكريات الحمر هو متغير:

A) نوعي
B) عشوائي مستمر
C) عشوائي منفصل
D) رتبي",
3802,Llama-3.1-8B-Instruct,access_gap,1,0,B,B,A,"Cells that secrete perforin protein, which creates holes in the target cell membrane

A) Helper cells.
B) Killer cells.
C) Memory cells.
D) Suppressor cells.","كل ما يلي من مضادات H1 غير مثبطة لـ CNS عدا :

A) اليميمازين
B) لوراتادین
C) تري فينادين
D) فيكسو فينادين",
4808,Llama-3.1-8B-Instruct,access_gap,1,0,A,A,B,"In discrete random variables, the variables are

A) Integers
B) Real numbers
C) Complex numbers
D) Decimal numbers","إذا كان x يدل على حالة مدخن وغير مدخن أي [0,1] =RXفإنه يعبر عن:

A) المقياس الرتبي
B) المقياس النسبي
C) المقياس الاسمي
D) المقياس الفتروي",
243,Llama-3.1-8B-Instruct,access_gap,1,0,B,B,D,"The cricoid cartilage is located opposite the vertebra

A) T6
B) C6
C) L6
D) None of the above",". اي من الاتي يشاهد على الوجه الوحشي لنصف الكرة المخية

A) Collateral sulcus
B) Paracentral gyrus
C) Superior temporal gyrus
D) Uncus",
4878,Llama-3.1-8B-Instruct,access_gap,1,0,C,C,A,"During an abdominal ultrasound of a 30-year-old pregnant woman, a 1 cm calcified mass was found in the epigastric region. A murmur was heard in the epigastric area, and she had no symptoms. What is the possible diagnosis?

A) Splenic rupture.
B) Splenic infarction.
C) Splenic artery aneurysm.
D) Somatic thrombocytopenic purpura.

E) Hereditary spherocytosis.","راجع مريض عمره 48 سنة باضطراب رئوي وصداع وارتفاع ضغط ما هو التشخيص المحتمل؟

A) متلازمة كوشينغ.
B) داء كوشينغ.
C) متلازمة كون.
D) متلازمة نيلسون.",
4302,Llama-3.1-8B-Instruct,access_gap,1,0,D,D,A,"Some causes of urinary tract infections include

A) Chronic constipation
B) Urinary tract obstruction
C) Pressure of the uterus on the ureters during pregnancy
D) All of the above are true.","في حال نقص المتناول من الماء ينقص:

A) الضغط الحلولي للبول
B) ADH
C) الضغط الحلولي للمصورة
D) حجم البول",
2790,Llama-3.1-8B-Instruct,access_gap,1,0,A,A,C,"The first step in reactions is

A) Initiation
B) Penetration (Growth)
C) Termination
D) Addition","في المصورة البسيطة يجب أن تكون العدسة في حالة الأجسام البعيدة على :

A) بعد بؤري واحد من العدسة
B) بعد بؤري واحد من الفلم
C) A,B
D) كل ماسبق خاطئ",
1573,Llama-3.1-8B-Instruct,access_gap,1,0,D,D,C,"The following statements about pyruvate dehydrogenase deficiency are true except

A) It is the most common chemical cause of neonatal lactic acidosis.
B) The severe form causes fatal lactic acidosis.
C) The third (mild) form causes luxated ataxia.
D) It is treated by avoiding foods containing pyruvate.","كل ما يلي حول استقصاءات التهاب الكبد بالنمط B صحيح ما عدا :

A) إذا كان HBS Ag إيجابياً دل على إصابة حديثة أو قديمة.
B) إذا كان HBS Ag سلبياً يفضل قياس (HBs Ab).
C) ايجابية HBc Ag تدلل على حداثة الإصابة بالفيروس.
D) يمكن طلب HB-DNA لتحديد عدد النسخ الفيروسية.",
256,Llama-3.1-8B-Instruct,access_gap,1,0,C,C,E,"Contributes to the formation of the radial-carpal joint: (2007)

A) Head of the humerus.
B) Great bone.
C) Articular disc.
D) Cycloclavicular bone.","من محتويات الجيب العجاني العميق عند الأنثى كل مما يلي عدا:

A) جزء من الإحليل.
B) جزء من المهبل.
C) مصرة إحليلية (للإحليل والمهبل).
D) أوعية فرجية باطنة وفروعها.
E) العضلتين العجانيتين المستعرضتين السطحيتين.",
3228,Llama-3.1-8B-Instruct,access_gap,1,0,C,C,D,"The brachiocephalic vein receives direct venous blood from all but the following

A) 1. Subclavian vein
B) 2. Internal jugular vein
C) 3. External jugular vein
D) 4. Inferior thyroid vein
E) 5. Internal thoracic vein","تحدث التغيرات التالية في الصدر أثناء الشهيق ما عدا:

A) 1. يسحب الهواء الى الشجرة القصبية
B) 2. يصعد جذرا الرئتين
C) 3. يحدث ضغط سلبي على السطح الخارجي للرئتين
D) 4. تنخفض الحواف السفلية للرئتين الى الأسفل
E) 5. تتمدد الرئتين",
1814,Llama-3.1-8B-Instruct,access_gap,1,0,D,D,B,"Fraternal twins share all the characteristics except

A) They originate from a single zygote that splits into two embryos
B) They originate from a diploid (DZ)
C) They share half of their genes
D) They are genetically identical, like brothers and sisters","بازدياد حاجة الخلية للطاقة يزداد عدد(الخاطئة):

A) الجسيمات المفككة للبروتينات.
B) الاعراف داخل المقتدرات
C) المقتدرات
D) معقدات ATPASE داخل المقتدرات",
3346,Llama-3.1-8B-Instruct,access_gap,1,0,E,E,D,"All of the following about visceral leishmaniasis (kala-azar) are true except

A) Fever, spleen and liver enlargement, lymphadenopathy, leukopenia, thrombocytopenia, and anemia occur.
B) Some cases are associated with jaundice, ascites, and edema due to low blood protein levels.
C) Skin pigmentation (black disease) occurs.
D) Bronchopneumonia and hemorrhages are complications of the disease.

E) Renal failure usually occurs as a result of the parasite attacking the kidneys.","كل الصادات التالية تمنع تشكل جدار الخلية الجرثومية ماعدا

A) الفانكومايسين
B) سيفادروكسيل
C) اوغمنتين
D) جنتاميسين
E) باستراسين",
1029,Llama-3.1-8B-Instruct,access_gap,1,0,C,C,B,"The internal capsule is located

A) between the hypothalamus and the thalamus
B) between the globus pallidus and the thalamus
C) between the lentiform nucleus on one side and the caudate nucleus and the thalamus on the other
D) between the two cerebral hemispheres","الخط النعلي : (2016)

A) منشأ للعضلة النعلية.
B) أعلاه تنشأ الظنبوبية الخلفية.
C) أسفله تنشأ الأخمصية.
D) يقع وسط السطح الخلفي للظنبوب.",
4669,Llama-3.1-8B-Instruct,access_gap,1,0,A,A,C,"The data we obtain from a company or organization, based on its documents, records, invoices, and periodic reports, is considered a

A) Internal source
B) External source
C) Disclosure source
D) Public source","إن تقدير معدل الامطار في سوريا يكون:

A) المجتمع متجانس وحجم العينة صغير
B) المجتمع متجانس وحجم العينة كبير
C) المجتمع غير متجانس وحجم العينة كبير
D) غير ذلك",
952,Llama-3.1-8B-Instruct,access_gap,1,0,D,D,B,"Which of the following mechanisms controls the distal pituitary gland EXCEPT

A) GNRH
B) Negative feedback
C) Oxytocin
D) All of the above","الصحيح حول موقع الدماغ البيني :

A) بين الدماغ الانتهائي والدماغ الامامي
B) بين الدماغ الانتهائي والدماغ المتوسط
C) يحتوي على البطين الرابع
D) B+C صحيحتان",
4653,Llama-3.1-8B-Instruct,access_gap,1,0,D,D,B,"Not characteristic of ordinal scales

A) We can count the sample frequencies at each rank
B) We can calculate the median and Spearman's correlation coefficient
C) We can perform certain statistical tests, such as the median test, etc.
D) We only use numbers to distinguish between things","إذا كان حجم المجتمع 250 وحجم العينة 50 وتباينها 25 فإن تقدير تباين متوسط العينة x يساوي:

A) 0.08
B) 0.4
C) 2
D) 4",
2410,Llama-3.1-8B-Instruct,access_gap,1,0,B,B,D,"When the velocity of a fluid is constant at any point over time, the flow is

A) Unstable
B) Steady
C) Turbulent
D) A, C","القانون الذي يربط بين معدل الجريان الحجمي في وعاء دموي من جهة وفارق الضغط بين طرفي الوعاء ونصف قطره الداخلي وطوله ولزوجه الدم هو:

A) قانون بورواري
B) قانون اينشتاين
C) قانون الاستمرارية
D) قانون برنولي",
3631,Llama-3.1-8B-Instruct,access_gap,1,0,D,D,C,"Regarding the effect of blunt injury on the placenta: (Choose the incorrect one)

A) Diffuse hemorrhages
B) Hemorrhages lead to patches of atrophy in the choroid and retina
C) Yellowish-white tears
D) The tears are perpendicular to the temporal border of the optic disc","في تأثير الأذية الكليلة لضغط العين يحدث ما يلي: (اختر الخطأ):

A) زرق رضي بسبب نزف المقلة
B) انخفاض ضغط العين بسبب تمزق المقلة
C) زرق رضي بسبب خلع الجسم البلوري
D) انخفاض ضغط العين بسبب نزف المقلة",
4856,Llama-3.1-8B-Instruct,access_gap,1,0,D,D,A,"A 25-year-old female patient presented with a lump she had noticed incidentally three weeks prior in her left breast. The lump was palpable within the breast tissue. What is the possible diagnosis?

A) Inflammatory breast cancer.
B) Breast tuberculosis.
C) Paget's disease.
D) Fibroadenomas.

E) Breast eczema.","أتى شاب 32 سنة لقسم الطوارئ بقصة إقياء (لكميات كبيرة من الدم الأحمر القاني). ما هي الخطوة الأولى الأهم في تدبير هذا المريض؟

A) القصة السريرية والفحص السريري.
B) تحديد عيار الخضاب
C) إنعاش بالسوائل.
D) وضع أنبوب أنفي معدي.
E) اجراء تنظير هضمي علوي اسعافي.",
1944,Llama-3.1-8B-Instruct,access_gap,1,0,D,D,B,"The mobile phase in dHPLC consists of

A) TEAA
B) Polystyrene
C) Acetonitrile
D) A+C","Trisomy XXY:

A) متلازمة داون
B) متلازمة ترنر
C) متلازمة كلاينفلتر
D) متلازمة باتو",
3670,Llama-3.1-8B-Instruct,access_gap,1,0,E,E,B,"It is used in the diagnosis of eye lesions, except for: MRI, x-ray, and injection (these are considered outdated methods).

A) CT
B) MRI
C) Echo
D) x-ray
E) Reversibility test","تترك الصغيرة منها ) 1 - 2 ( ملم دون خياطة إذا كان البيت الأمامي متشكلا :

A) جروح الجسم البلوري.
B) جروح الصلبة.
C) جروح القرنية.
D) جروح الملتحمة.
E) لا شيء مما سبق.",
155,Llama-3.1-8B-Instruct,access_gap,1,0,C,C,D,"Melatonin's functions except

A) Regulates circadian rhythms
B) Regulates body temperature and reproduction
C) Increases metabolism
D) Regulates cardiac function","وظائف الميلاتونين ماعدا :

A) ينظم الإيقاعات اليومية
B) ينظم درجة الحرارة والتناسل
C) يزيد الاستقلاب
D) ينظم الوظيفة القلبية",
918,Llama-3.1-8B-Instruct,access_gap,1,0,A,A,C,"The upper part of the skull vault is occupied by

A) the parietal bone
B) the frontal bone
C) the occipital bone
D) the sphenoid bone","غضروف له شكل الخاتم هو :

A) Thyroid
B) Cricoid
C) Arytenoid
D) Cuneiform",
4224,Llama-3.1-8B-Instruct,access_gap,1,0,A,A,C,"During atrial systole

A) Atrioventricular valves are open and the zygomatic valve is closed
B) Atrioventricular valves are closed and the zygomatic valve is open
C) Both are open
D) Both are closed","كل ما يلي من وظائف الماء في الجسم عدا:

A) يسهم في التنظيم الحراري
B) ضروري لحدوث تفاعلات الحلمية
C) دور حماية ومقاومة للاحتكاك
D) ضروري لتشكيل المكونات الغشائية في الخلايا العصبية",
2598,Llama-3.1-8B-Instruct,access_gap,1,0,B,B,C,"Which represents the value of the relative volume change?

A) The body's resistance to internal plane movement
B) The body's resistance to a change in volume
C) The body's resistance to a load
D) All of the above are correct","الـ Voxels هي :

A) تكون على شكل مكعبات
B) تدعى العناصر الحجمية
C) B , A
D) كل ما سبق خاطئ",
765,Llama-3.1-8B-Instruct,access_gap,1,0,D,D,B,"Parasympathetic centers are located in

A) the cranium
B) the sacral spinal cord
C) the thoracic spinal cord
D) A+B","من أقسام البوق ماعدا:

A) القمع
B) البرزخ
C) العنق
D) الانبورة",
4282,Llama-3.1-8B-Instruct,access_gap,1,0,B,B,A,"The volume of the heartbeat decreases with an increase in

A) Circulating blood volume.
B) Heart rate.
C) Venous return to the heart.
D) Atrial contraction force.","في المراكز الحديثة يتم اخذ الاجسام الضدية من IgG وقطع :

A) الجزء المفرط التغير
B) الجزء المتغير
C) الجزء الذي يرتبط بالمستضيد
D) لا يتم قطع الجسم الضدي ابدا",
4147,Llama-3.1-8B-Instruct,access_gap,1,0,B,B,C,"Stress leads to the release of the hormone

A) Aldosterone
B) Cortisol
C) Thyroxine
D) Insulin","القيمة العظمى لضغط الأوكسجين في الأسناخ عند زيادة التهوية السنخية في الحالات السوية هي:

A) 95 ملم زئبقي
B) 104ملم زئبقي
C) 149 ملم زئبقي
D) 158 ملم زئبقي",
2059,Llama-3.1-8B-Instruct,access_gap,1,0,D,D,C,"Genes consist of

A) The transcription unit
B) The regular unit
C) The transcription unit is the segment of DNA that is transcribed into RNA
D) All of the above are correct","في عملية الانتساخ كل ما يلي صحيح ماعدا:

A) يتم لطاق واحد وهو القالب
B) يتم في الاتجاه من `3 إلي `5 في الطاق القالب
C) يجب تمييز المحضض أولآ
D) الطاق القالب يكون متمم للرنا المنتسخ",
2968,Llama-3.1-8B-Instruct,access_gap,1,0,A,A,D,"The value representing the torsion or torsion is

A) The body's resistance to the movement of its internal planes as they slide over one another
B) The body's resistance to changes in volume
C) The body's resistance to a load
D) All of the above are true","القاعدتان اللتان تتحكمان بجريان المائع المثالي هما:

A) معادلة الاستمرارية
B) معادلة برنولي
C) معادله أرخميدس
D) A, B",
486,Llama-3.1-8B-Instruct,access_gap,1,0,D,D,C,"Action of the Achilles tendon

A) Flexion of the leg at the thigh
B) Extension of the thigh at the pelvis
C) Flexion of the thigh at the pelvis
D) A+B","أاي الفقرات الصدرية التي ليس لها وجيهات مفصلية على النواتئ المستعرضة :

A) و 8 7
B) 11 و 12 .
C) 9 و 10
D) 3 و 4.",
1844,Llama-3.1-8B-Instruct,access_gap,1,0,A,A,B,"Examples of chromosomally linked genetic disorders include

A) Alport syndrome.
B) Huntington's disease.
C) Cystic fibrosis.
D) Diabetes mellitus.","الصفيحة النووية تتألف من:

A) اللامين.
B) LBR و اللامين .
C) LBRو اللامين و الامبرين .
D) ریبوزومات .",
3811,Llama-3.1-8B-Instruct,access_gap,1,0,C,C,B,"Intracellular fluid is found in

A) The aqueous humor and vitreous humor of the eye.
B) The fluids of the pleura and pericardium.
C) The cytoplasm.
D) The synovial sacs of the joints.","تعمل البروستاغالندينات على حماية مخاطية المعدة من خلال كل ما يلي عدا:

A) تنبيه إفراز المخاط
B) نقص الجريان الدموي
C) تنبيه إفراز البيكربونات
D) تثبيط إفراز الحمض المعدي",
4910,Llama-3.1-8B-Instruct,access_gap,1,0,A,A,C,"A 45-year-old obese patient underwent extensive small bowel resection due to ischemic necrosis, leaving 45 cm of small intestine with an intact colon. All of the following are expected in this patient except

A) Gastric hypersecretion for only a few weeks.
B) Gallstone formation.
C) Hyperoxaluria with nephrolithiasis.
D) Diarrhea and steatorrhea.

E) Severe weight loss.","راجعت مريضة عمرها 35 سنة بقصة انسداد معوي منذ ثلاثة أيام، في السوابق توجد قصة التهاب كولون قرحي منذ عشر سنوات، بالفحص الشرجي وجدت نواسير شرجية عديدة، في التدبير يمكن اجراء ما يلي ما عدا:

A) تعويض السوائل والشوارد.
B) اجراء صورة بطن بوضعية الوقوف.
C) إجراء تصوير طبقي محوري.
D) إعطاء صادات حيوية وقائياً.
E) مراقبة المريضة لفترة 24 ساعة أخرى.",
3764,Llama-3.1-8B-Instruct,access_gap,1,0,D,D,B,"Iron can be involved in the synthesis of

A) Cytochrome oxidase.
B) Monoaminooxidase.
C) Catalase.
D) All of the above are true.

E) All of the above are false.","أحد المركبات التالية يعمل على فتح أقنية البوتاسيوم:

A) لاموتريجين.
B) بروكانين.
C) فلوكستين.
D) کاربامازبين.
E) مينوكسيديل.",
