id,model,quadrant,en_correct,ar_correct,ground_truth,prediction_english,prediction_arabic,input_english,input_arabic,Level
3763,Falcon-H1-7B-Instruct,both_correct,1,1,B,B,B,"Tranylcypromine has an inhibitory effect on

A) Alcohol dehydrogenase
B) MAO
C) NOS
D) COMT
E) All of the above are incorrect","أحد مسكنات الألم التالية لايجوز مشاركته مع الباراستامول :

A) بوبري نورفين
B) بنتازوسين
C) بيوتور فانول
D) ترامادول
E) نيفوبام",
4185,Falcon-H1-7B-Instruct,both_correct,1,1,B,B,B,"Deep pain is characterized by all of the following except

A) It results from stimulation of pain receptors in deep body structures
B) It is easily localized
C) It is prolonged and vague
D) It stimulates the autonomic nervous system","كل ما يلي يفرز انزيمات هاضمة للسكريات عدا :

A) الغدد اللعابية
B) المعدة
C) الامعاء الدقيقة
D) البنكرياس",
1964,Falcon-H1-7B-Instruct,both_correct,1,1,C,C,C,"Cystic fibrosis

A) Diagnosed by measuring sodium and chloride levels in sweat
B) Absence of measured trypsin indicates the presence of the disease
C) Inherited as an autosomal recessive trait
D) The most common mutation causing it is a deletion at position 508","الجزيئات المتحرى عنها في تبقيع ويسترن:

A) DNA
B) RNA
C) البروتينات
D) كل ما سبق صحيح",
28,Falcon-H1-7B-Instruct,both_correct,1,1,A,A,A,"PTH is secreted by

A) Parathyroid glands
B) Thyroid gland
C) Pituitary gland
D) Adrenal glands","يفرز هرمون ال PTH :

A) الغدد جارات الدرق
B) الغدة الدرقية
C) النخامي
D) الكظر",
952,Falcon-H1-7B-Instruct,both_correct,1,1,D,D,D,"Which of the following mechanisms controls the distal pituitary gland EXCEPT

A) GNRH
B) Negative feedback
C) Oxytocin
D) All of the above","الصحيح حول موقع الدماغ البيني :

A) بين الدماغ الانتهائي والدماغ الامامي
B) بين الدماغ الانتهائي والدماغ المتوسط
C) يحتوي على البطين الرابع
D) B+C صحيحتان",
2646,Falcon-H1-7B-Instruct,both_correct,1,1,B,B,B,"To measure the degree of deformation, we use

A) Stress
B) Strain
C) Elasticity
D) Plasticity","صيغة مركب فوسفات (III) الصوديوم هو:

A) NapO2
B) Na2Po3
C) Na3Po4
D) Na2Po2",
4527,Falcon-H1-7B-Instruct,access_gap,1,0,A,A,B,"A random variable

A) is a mathematical method by which we assign a numerical value to each member of the population.
B) Each member of the population has two values.
C) It takes a value from among integers.
D) Its value does not change randomly from one element to another (i.e., it has a constant value).","الجداول التكرارية تستخدم لعرض:

A) البيانات الوصفية
B) البيانات الكمية
C) البيانات الوصفية والكمية
D) لا يوجد شيء اسمه جداول تكرارية",
3746,Falcon-H1-7B-Instruct,access_gap,1,0,C,C,A,"Methadone is used

A) To relieve gastrointestinal upset caused by NASIDs
B) As an antihypertensive
C) As a central analgesic
D) As an antipsychotic
E) As a blood pressure raiser","أحد المركبات التالية يعمل على فتح ؟؟؟؟؟؟ البوتاسيوم:

A) لاموتريجين.
B) بروكاتين.
C) فلوكستين.
D) كاربامازبين.
E) ميتوكيسنيل.",
3656,Falcon-H1-7B-Instruct,access_gap,1,0,E,E,A,"What occurs in diabetic keratoconjunctivitis: (Question Bank)

A) Severe ciliary congestion
B) Eyelid and corneal edema
C) Irregular vascularization
D) Anterior chamber hemorrhage
E) All of the above are correct","أي العلامات التالية أكثر أهمية في تمييز التهاب حليمة العصب البصري عن وذمة العصب البصري:

A) التدني الحاد السريع في حدة الرؤية
B) شدة الانتفاخ في الحليمة
C) وجود النزف حول الحليمة
D) وجود اضط ا رب في الساحة البصرية
E) كون الحالة ثنائية الجانب",
2332,Falcon-H1-7B-Instruct,access_gap,1,0,D,D,A,"Explain why individuals cannot directly perceive ultraviolet radiation

A) Because the lens of the human eye blocks most of the radiation in the range of 300-400 nm
B) Because the cornea of the human eye blocks most of the radiation in the range of 300-400 nm
C) Because the cornea of the human eye blocks most wavelengths shorter than 300 nm
D) A, C","المادة التي تتخذ شكل أسفل الوعاء الذي يحتويها لها حجم خاص بها تكون:

A) سائلة
B) غازية
C) صلبة
D) كل ما سبق صحيح",
4535,Falcon-H1-7B-Instruct,access_gap,1,0,D,D,B,"Some functions of statistics include

A) Decision-making
B) Prediction
C) Data summarization
D) All of the above","تكون تقارير الفحوص المخبرية والشعاعية من محتويات:

A) بيانات حياة المريض
B) السجل الطبي
C) بيانات المشفى
D) بيانات وزارة الصحة",
3857,Falcon-H1-7B-Instruct,access_gap,1,0,B,B,C,"Stimulation of beta receptors leads to all of the following except

A) Increased heart rate
B) Contraction of respiratory muscles
C) Relaxation of the intestines
D) Lipid breakdown","يتم إعادة امتصاص القسم الأعظم من الماء المرتشح في مستوى:

A) النبيبات الدانية
B) عروة هانلي
C) النبيبات القاصية
D) النبيبات الجامعة",
309,Falcon-H1-7B-Instruct,access_gap,1,0,C,C,B,"The correct answer regarding the quadriceps femoris is

A) It originates with three heads from the pelvis.
B) It rests on the sole of the tibia.
C) It extends the leg over the thigh.
D) It is the triceps brachii.","تحت قيد الباسطات أمام الكاحل: (2017)

A) وتر الظنبوبية الأمامية على الطرف الأنسي.
B) الشريان الظنبوبي الأمامي يمر فوق القيد.
C) العصب الظنبوبي الأمامي يمر فوق القيد.
D) وتر باسطة الإبهام الطويلة على الطرف الوحشي.",
652,Falcon-H1-7B-Instruct,access_gap,1,0,A,A,B,"Errors about the ribs

A) False ribs have cartilage that remains free and embedded in the chest muscles.
B) They articulate posteriorly with the thoracic vertebrae.
C) True ribs articulate anteriorly with the sternum.
D) True ribs connect directly via their cartilage to the sternum.","تتمفصل النهاية السفلية للكعبرة مع العظام: (2007)

A) القاربي.
B) الكبير.
C) الهلالي.
D) الزندي.",
3855,Falcon-H1-7B-Instruct,access_gap,1,0,A,A,C,"Most of the filtered water is reabsorbed at the level of

A) Proximal tubules
B) Loop of Hanley
C) Distal tubules
D) Collecting tubules","تحّرض العوامل التالية إفراز عصارة بنكرياسية غنّية بالإنزيمات:

A) الأستيل كولين والكوليسيستوكينين
B) الأستيل كولين والسكرتين
C) السكرتين والكوليسيستوكينين
D) السكرتين والغاسترين",
2971,Falcon-H1-7B-Instruct,access_gap,1,0,B,B,D,"What does low-intensity gamma-ray scattering from bone detection mean?

A) High intensity.
B) Low intensity.
C) Low energy source.
D) Detection of psoriasis.","في حالة الانتثار الأحادي تسعى عشوائيا التأثرات لان تمثل بعدد كبير من حوادث الانتثار بحيث يبدو المسار النهائي للاشعاع :

A) متخامدا كليا
B) توزعا حتميا للشدة
C) توزعا انعكاسيا
D) B,C",
2779,Falcon-H1-7B-Instruct,access_gap,1,0,C,C,D,"Width of a single DNA strand

A) 1 nm
B) 0.1 nm
C) 2 nm
D) 5 nm","الأشعة السينية تتخامد في الجسم المدروس بسبب:

A) قصر طولها الموجى
B) امتصاص الجسم لها
C) ارتدادها عن الجسم
D) A,B",
2120,Falcon-H1-7B-Instruct,access_gap,1,0,A,A,C,"The large RNA monomer is characterized by the following (false):
(

A) a 65s TSD coefficient.

(
B) the presence of a single mRNA-binding site.

(
C) the presence of three tRNA-binding sites.

(
D) the presence of multiple types of rRNA and proteins.","الصبغي الدائري في المتقدرات حجمه هو

A) 17 نكليوتيد .
B) 16 الف نكليوتيد .
C) 17 الف نكليوتيد .
D) 16 نكليوتيد .",
1642,Falcon-H1-7B-Instruct,access_gap,1,0,A,A,B,"A 40-year-old patient presented with abnormal serum bilirubin, serum unconjugated bilirubin, and serum conjugated bilirubin. Hemoglobin electrophoresis showed a differential (S) in the hemoglobin profile. Possible diagnoses include

A) Hemolytic jaundice
B) Obstructive jaundice
C) Hepatic jaundice
D) Kernicterus","مريض من فئة حديثي الولادة لتظاهر أعراض المرض لديه بشلول تشنجية وتبدو عليه علامة قبضة الملاكم ونتائج الفحوصات المخبرية لديه ارتفاع البيليروبين الحر في مصل الدم فالتشخيص المحتمل:

A) يرقان انحلالي
B) برقان انسدادی
C) يرقان كبدي
D) يرقان نووي",
3502,Falcon-H1-7B-Instruct,access_gap,1,0,D,D,B,"In corneal abrasions, all of the following are true except

A) They are non-penetrating eye injuries
B) They are associated with photophobia
C) They are associated with tearing
D) They are not very painful
E) They cause a sensation of a foreign body","بمقارنة الإنذار لكل من الحروق الكيميائية والحروق الحرارية:

A) لحروق الكيميائية أفضل إنذاراً من الحروق الحرارية.
B) الحروق الحرارية أفضل إنذاراً من الحروق الكيميائية.
C) لكلا النوعين الإنذار نفسه.
D) لا توجد دراسات كافية بعد.
E) لا شيء مما سبق.",
3403,Falcon-H1-7B-Instruct,access_gap,1,0,E,E,D,"All of the following are true about Entamoeba histolytica EXCEPT

A) Entamoeba histolytica lives in the human large intestine
B) Its trophozoites are located in the intestinal lumen in contact with the mucosa
C) The trophozoite nucleus is relatively large, and chromatin is located at the nucleus margin
D) It reproduces by binary fission and does not reproduce sexually
E) It does not cause abscesses in humans","إن التقرير السريري وفحص اللطاخة ومعايرة الأضداد تكشف الإصابة بالمثقبية الإفريقية بنسبة:

A) 0.1
B) 0.2
C) 0.5
D) 0.8",
1427,Falcon-H1-7B-Instruct,access_gap,1,0,D,D,B,"Ethylene can be converted to ethanol in industrial processes. In addition to ethylene gas, which of the following substances is required to produce ethanol industrially?

A) Hydrogen
B) Steam
C) Phosphoric acid
D) B+C","كل ما يلي حول الميوغلوبين صحيح ما عدا:

A) يوجد في الكلية والدماغ
B) يتألف من سلسلة ببتيدية وحيدة مؤلفة من 153 حمض أميني
C) أهم ما يميز بنيته هو وجود جيب خاص يتسع تماما لجزيء الهيم
D) يعتبر خازن للأكسجين يحتفظ به ليقدمه أثناء عمليات الأكسدة",
457,Falcon-H1-7B-Instruct,access_gap,1,0,A,A,C,"In joints (bone union) (incorrect)

A) Synovial joint. Synostosis
B) Joints (Greek: Arthron)
C) Arthritis
D) Joints (Latin: Articulates)","كل ما يلي من عظام الصف العلوي أو الداني للرسغ عدا:

A) المربعي.
B) الهلالي.
C) الحمصي.
D) الزورقي.",
1242,Falcon-H1-7B-Instruct,access_gap,1,0,C,C,D,"All of the following are true for flumazenil EXCEPT

A) When used in high doses, it exhibits some benzodiazepine-like features.
B) It antagonizes the central effects of benzodiazepines.
C) It is used in cases of phenolazine poisoning and suicide.
D) The antagonist begins to act within one minute of injection.
E) The duration of action depends on the administered dose.","كل ما يلي من المشاكل المصادفة تخدير مريض بدين ما عدا:

A) قد يسبب صعوبة في التنبيب
B) هم أكثر ميلا للإصابة بنقص التروية الإكليلية
C) يتعرضون لجرعات فائضة من المرخيات حيث يجب التعامل معهم على أساس كتلة العضلات وليس كتلة العضلات وليس الوزن الكلي
D) الصحو لديهم سريع بسبب توزع المخدرات في طبقات الدسم الكبيرة",
4947,Falcon-H1-7B-Instruct,access_gap,1,0,C,C,B,"4. During an abdominal ultrasound of a 30-year-old pregnant woman, a calcified mass measuring 1 cm in diameter was detected in the epigastric region. A murmur was heard in the epigastric area, and she presented with no symptoms. What is the possible diagnosis?

A) 1. Splenic rupture.
B) 2. Splenic infarction.
C) 3. Splenic artery aneurysm.
D) 4. Somatic thrombocytopenic purpura.

E) 5. Hereditary spherocytosis.","2. راجع مريض عمره 48 سنة باضطراب رئوي وصداع وارتفاع ضغط ما هو التشخيص المحتمل؟

A) 1. متلازمة كوشينغ.
B) 2. داء كوشينغ.
C) 3. متلازمة كون.
D) 4. متلازمة نيلسون.",
1515,Falcon-H1-7B-Instruct,access_gap,1,0,D,D,B,"All of the following are essential amino acids except

A) Valine.
B) Leucine.
C) Tyronine.
D) Asparagine.","كل مما يلى يرجع أن البرقان الولادي بسبب مرضي ما عدا:

A) إذا استمر البرقان بعد الأسبوع الأول من الولادة.
B) إذا ظهر البريقان فية ان 24 ساعة الأولى بعد الولادة.
C) إذا ارتفع البيليروبين بمعدل ، ملغ /دل أو أكثر في اليوم الواحد.
D) إذا كان أول قياس البيليروبين لدى الخضع أكثر من 7 ملغ /دل.",
1732,Falcon-H1-7B-Instruct,access_gap,1,0,D,D,A,"All of the following are part of the optical section of a light microscope except

A) Eyepiece
B) Objective lens
C) Condenser
D) Microcontrollers","نفوذه للماء وغير نفوذه للأيونات

A) نفوذه للأيونات وغير نفوذه للماء
B) نفوذه للماء والأيونات
C) غير نفوذه لكليهما
D) الاكوابورينات",
402,Falcon-H1-7B-Instruct,access_gap,1,0,B,B,A,"The primary motor cortex is located

A) In front of the lateral gyrus.
B) In the precentral gyrus.
C) Behind the Rolando fissure.
D) In the insula.","يتكون الزنار الحضي:

A) من العظمين الوركيين و العجز.
B) من العظمين الوركيين والعظمين الفخذيين.
C) من العجز و العظمين الفخذيين.
D) من العظمين الوركيين.",
1768,Falcon-H1-7B-Instruct,access_gap,1,0,C,C,B,"The following are true for actin filaments EXCEPT

A) They are polarized
B) They grow by the addition of actin components
C) Growth at the negative end is faster
D) They are found in all eukaryotes","كل ما يلي صحيح عن سرطان الثدي ماعدا :

A) يكون وراثياً بنسبة %10_5
B) يصيب أكثر من %35 في من أعمارهن أقل من الثلاثين
C) يعود إلى طفرات BRCA1 بنسبة نحو %35
D) يصيب أقل من %1 في سن فوق الثمانين",
470,Falcon-H1-7B-Instruct,access_gap,1,0,A,A,C,"The subepithelial connective tissue in the lips

A) Irregular dense collagenous connective tissue
B) Regular dense collagenous connective tissue
C) Contains glands with a majority of salivary and a minority of mucous glands
D) Contains only mucous glands.","اختار الجواب الصحيح اذا كان هناك جوابا صحيحا واحدا فقط أو اختر الجواب الأكثر شمولا وتكاملا اذا كان هناك أكثر من جواب صحيح

A) يتكون الحاجز الدماغي الدموي من الخلية البطانية وغشائها القاعدى
B) زائدا الخلية الدبقية
C) زائدا الخلية الدبقية وغشائها القاعدي
D) ن الخلية الدبقية وغشائها القاعدي فقط
E) من الخلية البطانية والدبقية فقط",
4243,Falcon-H1-7B-Instruct,access_gap,1,0,A,A,B,"The factors that stimulate increased aldosterone secretion are

A) Increased potassium concentration in the extracellular fluid
B) Increased sodium concentration in the extracellular fluid
C) High blood pressure
D) Decreased calcium ion concentration in the extracellular medium","يتمثل زوال استقطاب البطينات على مخطط القلب ب:

A) الموجة P.
B) الموجة QRS.
C) الموجة S.
D) الموجة T.",
3068,Falcon-H1-7B-Instruct,access_gap,1,0,B,B,A,"The inferior vena cava is formed by

A) The right common vena cava
B) The adenoid of the right posterior common vena cava
C) The adenoid of the left vitelline vena cava
D) The right horn of the venous sinus","مما يجري علي القلب من تبدلات في الاسبوع ال5

A) اندماج الجزء القريب للبصلة القلبية في جدار البطين الايمن
B) اكتمال تشكل الحاجز البصلي الشرياني الحزوني
C) اتغلاق الثقبة بين البطينين
D) اكتمال تشكل الصميمات الاذينينة البطينية",
39,Falcon-H1-7B-Instruct,access_gap,1,0,C,C,B,"Choose the incorrect statement about Aganglionosis

A) Absence of autonomic ganglia
B) Leads to hypertrophy of the pre-injury area
C) Macroscopically, absence of Peyer's plaques
D) Megacolon","اختر العبارة الخاطئة عن Aganglionosis :

A) غياب الautonomic ganglia
B) تؤدي لتضخم منطقة ماقبل الإصابة
C) عيانيا˝ غياب لويحات باير
D) Megacolon",
131,Falcon-H1-7B-Instruct,access_gap,1,0,B,B,C,"The Achilles tendon muscles include all of the following except

A) Biceps femoris
B) Quadriceps femoris
C) Semitendinosus
D) Semimembranosus","العضلات العرقوبية تشمل ما يلي عدا:

A) ذات الرأسين الفخذية
B) رباعية الرؤوس الفخذية
C) نصف الوترية
D) نصف الغشائية",
2908,Falcon-H1-7B-Instruct,access_gap,1,0,A,A,C,"The emission of a distant wave begins with waves that cause... and are called... and have an intensity of... The quality of this approximation depends on...

A) Diffraction - Fraunhammer - varies nihilistically with distance - wavelength and probe aperture diameter
B) Interference - Fraunhammer - varies nihilistically with distance - wavelength and probe aperture diameter
C) Refraction - rapidly changing with wavelength
D) None of the above","يعطي تفاعل المركب مع الايتانول:

A) غول
B) الدهيد
C) استرات
D) حمض كربوكسيلي",
2888,Falcon-H1-7B-Instruct,access_gap,1,0,C,C,D,"Heart disease and function are studied using

A) Spectroscopic nuclear imaging techniques
B) Radiopharmaceuticals
C) A, B
D) All of the above are incorrect","التي تمثل قيمة تغير الحجم النسبي هي:

A) مقاومة الجسم لحركة المستويات الداخلية فيه التي ينزلق بعضها فوق بعض
B) مقاومة الجسم لتعبر حجمه
C) مقاومة الجسم للحمولة .
D) كل ما سبق صحيح",
3896,Falcon-H1-7B-Instruct,access_gap,1,0,C,C,B,"The types of nephrons in the kidney are characterized by the following except

A) Cortical nephrons constitute 85% of the total number of nephrons.
B) Near-medulla nephrons possess long loops of Henle.
C) Urine concentration occurs in cortical nephrons.
D) Most of the glomerular filtrate volume is reabsorbed in the proximal tubule.
E) Nephrons are not regenerative.","توجد مستقبلات الضغط في كل البنى التالية عدا:

A) قوس الابهر
B) الاذينة اليمنى
C) الشرايين الكبيرة في منطقة الصدر والعنق
D) الجيب السباتي",
3245,Falcon-H1-7B-Instruct,access_gap,1,0,D,D,E,"Which of the following arteries supplies the islets of Langerhans in the pancreas?

A) Gastroduodenal artery
B) Marginal artery
C) Proper hepatic artery
D) Splenic artery
E) None of the above arteries","المعترضة البطنية (كل ما يلي صحيح عدا):

A) صفيحة عضلية قليلة السماكة.
B) عميقة بالنسبة للمنحرفة الباطنة.
C) أفقية نحو الأمام والأنسي.
D) تتعصب من الوربيات الستة السفلية.
E) تتعصب من L2.",
3602,Falcon-H1-7B-Instruct,access_gap,1,0,D,D,E,"All of the following pass through the optic foramen except: #3#

A) Optic nerve
B) Ocular artery and vein
C) Sympathetic branches of the carotid plexus
D) Infraorbital artery","كل مما يلي من أسباب التهاب العنبة الأمامية ما عدا:

A) التهاب القزحية والجسم الهدبي الرضي
B) اعتلال المشيمية الزاحف
C) الالتهاب المعوي
D) الهجمة الزرقية الهدبية
E) التهاب القزحية والجسم الهدبي السلي",
2278,Falcon-H1-7B-Instruct,access_gap,1,0,B,B,D,"It has been shown that the appropriate drug for 60% of breast cancer patients with ER-type cancer cells is

A) Hersiamine
B) Tamoxifen
C) Bosindolol
D) Dingeoxin","من الآليات التي تغير من استجابة أي مريض كل ما يلي ماعدا :

A) استقلاب الدواء
B) نقل الدواء
C) شكل مستقبل الدواء
D) الزمرة الكيميائية للدواء",
3721,Falcon-H1-7B-Instruct,access_gap,1,0,A,A,D,"All of the following are causes of iron deficiency except

A) Thalassemia
B) Iron-poor dietary intake
C) Bleeding from esophageal varices
D) Intestinal parasites","بلورات الليوسين:

A) يمكن أن تنحل في الحموض والقلويات
B) تأخد شكل مستطيل مقطوع الزاوية
C) تشاهد بكثرة لدى مرضى السكري
D) كل ما سبق خاطئ",
4945,Falcon-H1-7B-Instruct,access_gap,1,0,A,A,B,"3. A patient with asthma and frequent exacerbations has gradually developed hirsutism, trunk obesity, and bruising. What is the likely diagnosis?

A) 1. Cushing's syndrome.
B) 2. Cushing's disease.
C) 3. Conn's syndrome.
D) 4. Vomerulonephritis.","4. راجع مريض يبلغ من العمر 60 سنة بقصة ألم بطني ويرقان وحرارة مع عروءات، ماهو التشخيص المحتمل؟

A) 1. تقيح مرارة.
B) 2. التهاب مرارة حاد.
C) 3. قيلة مخاطية في المرارة.
D) 4. التهاب طرق صفراوية صاعد.
E) 5. خزل معوي بسبب حصاة مرارية.",
873,Falcon-H1-7B-Instruct,access_gap,1,0,C,C,E,"The hypothalamus belongs to

A) the terminal cerebrum
B) the brainstem
C) the diencephalon
D) all of the above are incorrect","تحدث عملية الاباضة بسبب الدفق الشديد لهرمون :

A) LH
B) FSH
C) TSH
D) GuRH
E) الأول والثاني",
1060,Falcon-H1-7B-Instruct,access_gap,1,0,C,C,B,"All of the following are true about a typical vertebra EXCEPT

A) It consists of a body at the front and an arch at the back.
B) The intervertebral foramen is located between the body and the arch.
C) It consists of five processes.
D) The lamina is located between the transverse process and the spinous process.","من صفات الأعصاب الحسية عدا:

A) afferent
B) تحمل الأوامر نحو العضلات
C) تحمل المعلومات نحو الجملة المركزية
D) صادرة",
4443,Falcon-H1-7B-Instruct,access_gap,1,0,A,A,B,"One of the following factors is most important in stimulating gastrointestinal motility

A) Acetylcholine
B) Cholestyrokinin
C) Secretin
D) Norepinephrine","الذي يمثل مدة التقلص البطيني على تخطيط القلب الكهربائي هو:

A) الفترة PQ
B) الفترة QT
C) الفترة ST
D) الفترة PR",
1556,Falcon-H1-7B-Instruct,access_gap,1,0,B,B,D,"All of the following about metabolism are true except: 2017-2018 Course

A) It represents coordinated, organized, and purposeful cellular activity
B) It occurs randomly
C) Most metabolic pathways are linear
D) Hundreds of metabolic reactions take place in the human body","من المثبطات اللاعكوسة:

A) الفومارات
B) المالونات
C) نازع ماء الثريونين
D) كل ما سبق خطأ",
425,Falcon-H1-7B-Instruct,access_gap,1,0,C,C,A,"Section with the rib between the head and the tubercle

A) Body
B) Grooves
C) Neck
D) Head","جذوع الضفيرة العضدية

A) توضع تحت قاعدة المثلث الخلفى للرقبة
B) اتقسامتها الخلفية تعطى الحبل الخلفى
C) انقسامتها الأمامية تعطى الحبل الأنسى
D) الجذع الأوسط يتابع مشكلاً الحبل الخلفى",
582,Falcon-H1-7B-Instruct,access_gap,1,0,C,C,A,"The hip bone (false) (repeated)

A) The greater sciatic notch is located superiorly and posteriorly to the acetabulum.
B) The ischial spine protrudes between the greater and lesser sciatic notches.
C) The superior ramus of the pubic bones articulates anteriorly via the pubic symphysis.
D) The ischium has a body and superior and inferior ramus.","القسم الأمامي للثلم الأمامي الخلفي الأيسر للكبد يحوي

A) تلم الرباط المدور
B) تلم الرباط الوريدي
C) تلم الأجوف السفلي
D) ثلم المرارة",
3634,Falcon-H1-7B-Instruct,access_gap,1,0,C,C,B,"Mechanism of penetrating wounds with a sharp instrument: (Choose the incorrect one) Select from column A the corresponding item from column B

A) Direct damage to ocular tissue
B) Causes purulent endophthalmitis
C) Sympathetic ophthalmitis in the affected eye
D) Sympathetic ophthalmitis in the other (healthy) eye","في تأثير الأذية على الشبكية: (اختر الخطأ): #18#

A) انفكاك عند الدائرة المنشارية
B) هذا الانفكاك يسبب انفصال شبكية شدي
C) نزوف واستحالات
D) تمزقات مؤدية لنزف شديد",
455,Falcon-H1-7B-Instruct,access_gap,1,0,B,B,D,"The following are true about platelets EXCEPT

A) They play a role in blood clotting
B) They are larger than red blood cells
C) An excess of platelets causes blood clots
D) A deficiency of platelets causes bleeding","يوجد في لنهايه العلويه لعظم الفخذي :

A) المدور الكبير.
B) المدور الصغير.
C) العرف بين المدورين.
D) كل ما سبق صحيح.",
235,Falcon-H1-7B-Instruct,access_gap,1,0,A,A,B,"Sebaceous glands are absent in

A) Palms and soles
B) Glans of the penis
C) Vulvar vestibule
D) B+C","كرة صغيرة فوق قمة الغضروف :

A) الطرجهالي
B) القريني
C) الإسفيني
D) الفلكة",
4615,Falcon-H1-7B-Instruct,access_gap,1,0,B,B,D,"It consists of a set of adjacent columns erected on a horizontal axis, representing the instances of the studied characteristic when the data are descriptive, and the class intervals when the data are quantitative. The height of each column equals the frequency of the class on which it is erected

A) Frequency Polygon
B) Histogram
C) Frequency Curve
D) B+C","من خصائص السجلات السكانية ما عدا:

A) شموليتها
B) الزاميتها
C) مجانية ومرتبطة بالرقم الوطني
D) دوريتها كل خمس سنوات",
407,Falcon-H1-7B-Instruct,access_gap,1,0,D,D,C,"The following are true regarding the heart

A) Purkinje fibers are the axons of neurons whose cell bodies are located in the sinoatrial ganglion.
B) Purkinje fibers transmit impulses faster than cardiac muscle cells.
C) The rhythm of the heartbeat is regulated by the sympathetic and parasympathetic autonomic nervous systems.
D) The second and third answers are correct.
E) All of the above are incorrect.","المجاورات الأمامي للكلية اليسرى كل مما يلي عدا:

A) المعدة.
B) العفج.
C) الطحال.
D) المعثكلة.
E) الكولون النازل.",
2673,Falcon-H1-7B-Instruct,access_gap,1,0,D,D,A,"Applications of quantum waterfall spectroscopy include

A) Photogrammetry and remote sensing of atmospheric pollution and pollutants, and national security
B) Medical diagnostics, such as breath analysis and plasma chemistry studies
C) Tebrahertz spectroscopy for identifying and quantifying complex heavy metals, such as toxic chemicals, explosives, and pharmaceuticals
D) All of the above are correct","اكتشف العالمان الفلكيان ويلسون و* أن تكون يسمح بالأمواج:

A) الراديوية
B) المكروية
C) التيراهرتز
D) فوق البنفسجية",
1535,Falcon-H1-7B-Instruct,access_gap,1,0,C,C,B,"Pyruvate dehydrogenase deficiency

A) Causes cataracts before age 40
B) Is treated with a diet rich in sugars
C) Primarily affects the brain
D) Symptoms typically begin to appear between the ages of 20 and 25","البلورات التي تشبه الساعة الرملية هي:

A) بلورات حمض البول
B) بلورات اوكزالات الكالسيوم
C) بلورات اليورات
D) كل ما سبق خطأ",
2450,Falcon-H1-7B-Instruct,access_gap,1,0,C,C,B,"The number of nucleons per unit volume is: ............

A) Directly proportional to its nature
B) Inversely proportional to its nature
C) Independent of its nature
D) A, C","من ميزات التصوير الرقمي المتلفز ماعدا:

A) يعاد فيها التقاط الصورة المتشكلة على شاشة مضخم السطوع الثانوية عن طريق محول رقمي / تمثيلي يقوم بتعيين رقم لكل نقطة منها.
B) تسمح الأجهزة الحالية بتمثيل ما يزيد على مئتي قيمة للسطوع .
C) عدد عناصر الصورة نحو 250000 بيكسل.
D) تحفظ الصورة الرقمية في ذاكرة مغناطيسية ليقوم الحاسب بمعالجتها ومن ثم إعادة تشكيلها على شاشة عن طريق محمول رقمي/ تمثيلي.",
3109,Falcon-H1-7B-Instruct,access_gap,1,0,B,B,D,"Rich chyme in fatty substances causes all of the following except

A) Inhibition of gastric motility.
B) Decrease in pyloric tone.
C) Stimulation of cholecystokinin secretion.
D) Increased gastric emptying time.","مستودع الصفراء خارج أوقات الهضم ويعمل على تكثيفها:

A) البنكرياس.
B) جزر لانغرهانس.
C) الكبد.
D) المرارة.",
1762,Falcon-H1-7B-Instruct,access_gap,1,0,A,A,B,"Population

A) A number of organisms of the same species
B) The reproduction of individuals of different species
C) Society plus the physical environment
D) All ecosystems on the planet","يعتمد معامل التثفيل لعضية ما على ما يلي عدا

A) حجمها
B) شكلها
C) كثافة ولزوجة الوسط المحيط بها
D) دورها البيولوجي",
3180,Falcon-H1-7B-Instruct,access_gap,1,0,D,D,C,"Some of the drugs used as adjuvant and modulatory chemotherapy in laryngeal tumors include

A) Doxorubicin
B) Bleomycin
C) Vincristine
D) Cisplatin
E) Gemcitabine","لا تعتبر المعالجة الشعاعية معالجة شافية إذا استخدمت لوحدها في المراحل المبكرة من أورام :

A) اللسان
B) الحبل الصوتي
C) الثدي
D) البروستات
E) عنق الرحم",
1022,Falcon-H1-7B-Instruct,access_gap,1,0,B,B,C,"The lesser ischial notch belongs to which bone

A) ilium
B) ischium
C) pubis
D) none of the above","العصب القحفي الثاني :

A) البصري - حاسي
B) العيني - حاسي
C) البصري - حسي
D) العيني - حسي",
923,Falcon-H1-7B-Instruct,access_gap,1,0,D,D,A,"Brain weight

A) 350 g in newborns
B) 1400 g in adults
C) 1400 g in newborns
D) a + b","من الأوساط الكاسرة في العين عدا :

A) القرنية
B) الخلط المائي
C) الحدقة
D) العدسة",
4445,Falcon-H1-7B-Instruct,access_gap,1,0,A,A,B,"The volume of blood pumped by the ventricle in one minute is

A) Cardiac output
B) Stroke volume
C) Cardiac index
D) End systolic volume","واحد من العوامل التالية يعد الأكثر أهمية في تنشيط حركات جهاز الهضم:

A) أستيل كولين
B) اكوليستوكينين
C) سكرتين
D) نورأدرينالين",
540,Falcon-H1-7B-Instruct,access_gap,1,0,A,A,C,"Number of testicular lobules

A) 250
B) 25
C) 20
D) 15","أهمية الحصين :

A) استرجاع الذكريات القديمة.
B) يخزن الذكريات العاطفية.
C) تحويل الذاكرة لطويلة الأمد.
D) تفعيل آلية النسيان.",
